WS_matmul_dtype,activation_exposure_ratio,arm,checkpoint,checkpoint_storage_dtype,epsilon,gram_and_whitening_dtype,layer,model,module,probe_name,raw_weight_energy,sample_count,sample_ids_sha256,subtraction_dtype,weight_object,whitened_update_energy_current,whitened_update_energy_fixed,window_protocol,metric_family,source_key,aggregation,family,step,rank_fraction,k,rank_spec_kind,p_k,delta_construction,native_source,checkpoint_materialization,source_svd_dtype,projection_dtype,base_tensor_sha256,checkpoint_tensor_sha256,checkpoint_root,source_rank_k,mask_density_alpha,principal_top_count,update_count,total_entries,update_density,overlap_count,coverage,overlap_lift,random_null_type,random_null_rank,random_null_seeds,random_null_overlap_lift_mean,random_null_overlap_lift_std,overlap_lift_minus_random_null,angle_k,theta_u_mean_deg,theta_u_max_deg,theta_v_mean_deg,theta_v_max_deg,pabs_mean_cos_u,pabs_mean_cos_v,pabs_joint_mean_cos,theta_u_all_deg_json,theta_v_all_deg_json,nss_l1_top32,nss_l2_top32,source_normalized_spectrum_top32_json,checkpoint_normalized_spectrum_top32_json,nss_formula,headline_layer,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,real_overlap_lift,null_overlap_lift_mean,null_overlap_lift_std,null_update_count_mean,delta_singular_values_used,z_tpnt,spectrum_null_seeds
,,seqkd,80,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,80.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,9677dd91d51ad135ccec5b3b3f361252f7dbee402241fdb5dc5f355c28ec0c1b,,,,,,,,,,,,,,,,,16.0,0.0,0.0,2.353339647002564,2.766840931960364,1.0,0.9991503015796932,0.9995751507898466,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.012720659094139, 2.117134098215587, 2.1250404722633998, 2.1525672664881386, 2.222197179083926, 2.2708492487186525, 2.2906161598240224, 2.2987043346921454, 2.371375714719517, 2.4032553754080235, 2.4290182428714346, 2.4653603809317506, 2.490208076684419, 2.530809359065886, 2.706736852019617, 2.7668409319603633]",0.3299110284878134,0.0585227957323609,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.041976477565023824, 0.03546586462150498, 0.034032772669345575, 0.03343785110319734, 0.033197339282461984, 0.033058272435893786, 0.03277884934721463, 0.03255076279058229, 0.03220418434325121, 0.032023455386407954, 0.03194914111385296, 0.03159959231053226, 0.03126333100514379, 0.031077766815015184, 0.030912633215917654, 0.03088425860357482, 0.03055462028234693, 0.030473692913633978, 0.030326195556024695, 0.03020328570575152, 0.02999545175610294, 0.029841891075281842, 0.029758337453070747, 0.02960863111567425, 0.029263166057439137, 0.029230814490439107, 0.02909658089955574, 0.028898557826115185, 0.028822212557820293, 0.028637387990288303, 0.028529189510325858, 0.028347384738796624]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,80,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,80.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,9677dd91d51ad135ccec5b3b3f361252f7dbee402241fdb5dc5f355c28ec0c1b,,,,,,,,,,,,,,,,,32.0,0.0,0.0,2.2902089907045022,2.770361066440004,1.0,0.9991966081576812,0.9995983040788404,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.0115243472129407, 2.0618931091511707, 2.089750503078328, 2.110131467307912, 2.1154214246595093, 2.1165306574421074, 2.1414924616925757, 2.151819334254546, 2.1530285515944705, 2.1609568876135, 2.194662651707534, 2.2074905356955883, 2.2247641158529707, 2.2464481218061665, 2.2519034430072074, 2.2557212129911077, 2.268920495327378, 2.287330009187558, 2.2959760273493526, 2.3027582536958224, 2.3230584868148045, 2.3279606764666765, 2.3726181170964487, 2.390625408009591, 2.403464403921128, 2.409628318659987, 2.430879414943589, 2.4681996467222813, 2.491184871564783, 2.5382483699561096, 2.711935311320924, 2.7703610664400036]",0.3299110284878134,0.0585227957323609,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.041976477565023824, 0.03546586462150498, 0.034032772669345575, 0.03343785110319734, 0.033197339282461984, 0.033058272435893786, 0.03277884934721463, 0.03255076279058229, 0.03220418434325121, 0.032023455386407954, 0.03194914111385296, 0.03159959231053226, 0.03126333100514379, 0.031077766815015184, 0.030912633215917654, 0.03088425860357482, 0.03055462028234693, 0.030473692913633978, 0.030326195556024695, 0.03020328570575152, 0.02999545175610294, 0.029841891075281842, 0.029758337453070747, 0.02960863111567425, 0.029263166057439137, 0.029230814490439107, 0.02909658089955574, 0.028898557826115185, 0.028822212557820293, 0.028637387990288303, 0.028529189510325858, 0.028347384738796624]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db,,,,,,,,,,,,,,,,,4.0,0.0,0.0,2.2355746683950315,2.4560277771700254,1.0,0.99923616915229,0.999618084576145,"[0.0, 0.0, 0.0, 0.0]","[2.117009960530231, 2.1419787820827034, 2.227282153797166, 2.4560277771700254]",0.3299111768112739,0.058522856610586,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.041976390509169986, 0.03546660883861106, 0.03403155784769517, 0.03343911191776042, 0.0331979946830169, 0.033057604014874085, 0.03277814573821807, 0.03255100468045891, 0.03220882269795377, 0.032024185672421546, 0.03194395565290813, 0.03159872212928415, 0.03125863647444328, 0.031077847990075843, 0.030915267891373457, 0.030887157323996127, 0.030554899277546947, 0.030474269769176762, 0.03032641538348209, 0.030202174349024603, 0.029995055198126855, 0.029844216512012006, 0.029759738462477033, 0.029610169438966393, 0.02926312437181366, 0.02923003205973227, 0.02909672144162539, 0.0289000562417025, 0.028820385902122096, 0.02863541662843176, 0.028527078019208625, 0.02834733374333811]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db,,,,,,,,,,,,,,,,,8.0,0.0,0.0,2.357867687436517,2.677430316062193,1.0,0.9991474687160252,0.9995737343580128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.1093079876914813, 2.125260590910679, 2.1903489709291453, 2.349350749948112, 2.36583998045475, 2.456382371572679, 2.589020531923099, 2.677430316062193]",0.3299111768112739,0.058522856610586,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.041976390509169986, 0.03546660883861106, 0.03403155784769517, 0.03343911191776042, 0.0331979946830169, 0.033057604014874085, 0.03277814573821807, 0.03255100468045891, 0.03220882269795377, 0.032024185672421546, 0.03194395565290813, 0.03159872212928415, 0.03125863647444328, 0.031077847990075843, 0.030915267891373457, 0.030887157323996127, 0.030554899277546947, 0.030474269769176762, 0.03032641538348209, 0.030202174349024603, 0.029995055198126855, 0.029844216512012006, 0.029759738462477033, 0.029610169438966393, 0.02926312437181366, 0.02923003205973227, 0.02909672144162539, 0.0289000562417025, 0.028820385902122096, 0.02863541662843176, 0.028527078019208625, 0.02834733374333811]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db,,,,,,,,,,,,,,,,,16.0,0.0,0.0,2.4146767053000584,2.86036189492306,1.0,0.9991047020935871,0.9995523510467936,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.106600390332442, 2.1225347826443546, 2.175736958190609, 2.2369126964965425, 2.2843178536549646, 2.302166220687526, 2.340477654029794, 2.359319706469421, 2.3916052085208928, 2.423419451099127, 2.456115516420777, 2.4798366477691114, 2.611159206404136, 2.673812280800378, 2.810450816357798, 2.8603618949230594]",0.3299111768112739,0.058522856610586,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.041976390509169986, 0.03546660883861106, 0.03403155784769517, 0.03343911191776042, 0.0331979946830169, 0.033057604014874085, 0.03277814573821807, 0.03255100468045891, 0.03220882269795377, 0.032024185672421546, 0.03194395565290813, 0.03159872212928415, 0.03125863647444328, 0.031077847990075843, 0.030915267891373457, 0.030887157323996127, 0.030554899277546947, 0.030474269769176762, 0.03032641538348209, 0.030202174349024603, 0.029995055198126855, 0.029844216512012006, 0.029759738462477033, 0.029610169438966393, 0.02926312437181366, 0.02923003205973227, 0.02909672144162539, 0.0289000562417025, 0.028820385902122096, 0.02863541662843176, 0.028527078019208625, 0.02834733374333811]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,160,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,160.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,d13ed7012b0695168db37535aaf1aabada5e6b650fef4027c1bef33533e985db,,,,,,,,,,,,,,,,,32.0,0.0,0.0,2.339044006950303,2.862325498726021,1.0,0.999160972021421,0.9995804860107104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.0724338799414443, 2.0975636756427174, 2.1046801708429776, 2.1094845227025196, 2.1215425683512765, 2.1360769451243926, 2.166983822359196, 2.174842237805814, 2.179707915825098, 2.2197757338248754, 2.2330638713387585, 2.2696766673508244, 2.272154134533334, 2.2808249269544976, 2.2880570583120834, 2.3156094160467005, 2.319532784068383, 2.331452385459883, 2.3424724561529753, 2.3592462037226296, 2.3667815157272396, 2.3928798136291674, 2.40211719969239, 2.43535323091711, 2.4561869987584632, 2.4568547806637233, 2.474183733294158, 2.4993635850844194, 2.6179225845928977, 2.6770310121033085, 2.813226892860406, 2.862325498726021]",0.3299111768112739,0.058522856610586,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.041976390509169986, 0.03546660883861106, 0.03403155784769517, 0.03343911191776042, 0.0331979946830169, 0.033057604014874085, 0.03277814573821807, 0.03255100468045891, 0.03220882269795377, 0.032024185672421546, 0.03194395565290813, 0.03159872212928415, 0.03125863647444328, 0.031077847990075843, 0.030915267891373457, 0.030887157323996127, 0.030554899277546947, 0.030474269769176762, 0.03032641538348209, 0.030202174349024603, 0.029995055198126855, 0.029844216512012006, 0.029759738462477033, 0.029610169438966393, 0.02926312437181366, 0.02923003205973227, 0.02909672144162539, 0.0289000562417025, 0.028820385902122096, 0.02863541662843176, 0.028527078019208625, 0.02834733374333811]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab,,,,,,,,,,,,,,,,,4.0,0.0,0.0,2.222804626724009,2.419992905044505,1.0,0.9992442941500882,0.9996221470750442,"[0.0, 0.0, 0.0, 0.0]","[2.015414935105632, 2.184068365573899, 2.2717423011720004, 2.419992905044505]",0.3299110601290603,0.0585229031467784,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.0419776461801346, 0.03546552783174026, 0.034033471068182455, 0.033440826024323966, 0.03319536063935735, 0.03305734470086194, 0.032778079373142636, 0.032550952696803116, 0.0322093658199664, 0.03202459240405586, 0.031948279011572045, 0.0315976918691296, 0.03125792244869623, 0.031078310688077048, 0.030913879335893284, 0.0308845073418752, 0.0305542899501994, 0.030472429261511655, 0.03032427393348415, 0.0302033962726726, 0.029995810713549127, 0.029842863549977196, 0.02975790389046893, 0.029610513911329454, 0.02926412531071978, 0.029230374809109727, 0.029099130329509948, 0.028899312962717676, 0.028819526824375, 0.028635366478633167, 0.02852858943170183, 0.028348319115062717]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab,,,,,,,,,,,,,,,,,8.0,0.0,0.0,2.371470217766632,2.7174461284576474,1.0,0.999136821166652,0.999568410583326,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.0103825027096622, 2.1685526041298613, 2.251446547361682, 2.3642743819258825, 2.4210414775209563, 2.4857420779559933, 2.5528760220713655, 2.7174461284576474]",0.3299110601290603,0.0585229031467784,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.0419776461801346, 0.03546552783174026, 0.034033471068182455, 0.033440826024323966, 0.03319536063935735, 0.03305734470086194, 0.032778079373142636, 0.032550952696803116, 0.0322093658199664, 0.03202459240405586, 0.031948279011572045, 0.0315976918691296, 0.03125792244869623, 0.031078310688077048, 0.030913879335893284, 0.0308845073418752, 0.0305542899501994, 0.030472429261511655, 0.03032427393348415, 0.0302033962726726, 0.029995810713549127, 0.029842863549977196, 0.02975790389046893, 0.029610513911329454, 0.02926412531071978, 0.029230374809109727, 0.029099130329509948, 0.028899312962717676, 0.028819526824375, 0.028635366478633167, 0.02852858943170183, 0.028348319115062717]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab,,,,,,,,,,,,,,,,,16.0,0.0,0.0,2.4096431021119136,2.81831473545102,1.0,0.9991098892867676,0.9995549446433838,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.006617008657196, 2.1650962999923142, 2.224239700763365, 2.2641137443454284, 2.2866775776674664, 2.3277060743062483, 2.381820045461665, 2.3915739624022696, 2.4209185472945385, 2.4283278804373603, 2.4808681640925023, 2.513668204026907, 2.5561590524507967, 2.607941543624856, 2.6802470928166864, 2.81831473545102]",0.3299110601290603,0.0585229031467784,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.0419776461801346, 0.03546552783174026, 0.034033471068182455, 0.033440826024323966, 0.03319536063935735, 0.03305734470086194, 0.032778079373142636, 0.032550952696803116, 0.0322093658199664, 0.03202459240405586, 0.031948279011572045, 0.0315976918691296, 0.03125792244869623, 0.031078310688077048, 0.030913879335893284, 0.0308845073418752, 0.0305542899501994, 0.030472429261511655, 0.03032427393348415, 0.0302033962726726, 0.029995810713549127, 0.029842863549977196, 0.02975790389046893, 0.029610513911329454, 0.02926412531071978, 0.029230374809109727, 0.029099130329509948, 0.028899312962717676, 0.028819526824375, 0.028635366478633167, 0.02852858943170183, 0.028348319115062717]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
,,seqkd,320,,,,18,qwen,self_attn.o_proj,,,,,,,,,,pabs_angles_nss,d11_tpnt_angles_pabs_nss,module_rows_non_qk_source,qwen3_4b,320.0,,,,,bf16_merged_minus_base,adapter_merge_quantized_to_bf16,adapter_merge_quantized_to_bf16_in_memory,,,06165e9b53a45b9fb9a040fa87966daa49c82c0728111da9da9149a1cf22f8ba,4c143183c2bada1a6127dffacda2359a470da4f08f1639bb6cc5c4847ebf0bab,,,,,,,,,,,,,,,,,32.0,0.0,0.0,2.3512881260355947,2.818863671810855,1.0,0.9991534957600504,0.9995767478800252,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.0040533163743177, 2.1241378884889404, 2.1562951118046394, 2.161706105837838, 2.1784512206992845, 2.195324264371638, 2.2127314476589177, 2.2237844607185804, 2.2276063845969616, 2.2336000227637913, 2.2586946617886325, 2.2618189490756913, 2.282887618060589, 2.2906574284806442, 2.2993166932844247, 2.310907028355423, 2.3292510830177893, 2.3347299595414963, 2.3606498136056757, 2.3719232291334853, 2.4095218710038373, 2.4214526773316964, 2.4315499814735797, 2.4504899659807133, 2.479321614363407, 2.498817725136204, 2.5187555940159556, 2.5338624475255442, 2.563404895133208, 2.613725358585261, 2.682927543120007, 2.818863671810855]",0.3299110601290603,0.0585229031467784,"[0.028128978763980697, 0.023764286338868814, 0.022805661837332777, 0.022405718135835955, 0.022244513525125943, 0.022151068759826583, 0.021964859054008738, 0.021811062280579593, 0.02158108272546838, 0.021460854454035977, 0.021405926467013642, 0.02117590185528927, 0.02094566653763866, 0.0208246192960024, 0.020716395961587423, 0.02069762590662387, 0.020475176106687955, 0.020419097850835597, 0.020319032413791113, 0.020237695950680545, 0.02009937744906546, 0.019998226677721685, 0.019942544655026213, 0.019839402116341984, 0.019610832568183696, 0.019587620461240626, 0.019496681638749517, 0.019365592073157183, 0.01931201976011308, 0.019189273619121882, 0.019116390571756334, 0.01899573823808245]","[0.0419776461801346, 0.03546552783174026, 0.034033471068182455, 0.033440826024323966, 0.03319536063935735, 0.03305734470086194, 0.032778079373142636, 0.032550952696803116, 0.0322093658199664, 0.03202459240405586, 0.031948279011572045, 0.0315976918691296, 0.03125792244869623, 0.031078310688077048, 0.030913879335893284, 0.0308845073418752, 0.0305542899501994, 0.030472429261511655, 0.03032427393348415, 0.0302033962726726, 0.029995810713549127, 0.029842863549977196, 0.02975790389046893, 0.029610513911329454, 0.02926412531071978, 0.029230374809109727, 0.029099130329509948, 0.028899312962717676, 0.028819526824375, 0.028635366478633167, 0.02852858943170183, 0.028348319115062717]",L1/L2 distance between top-32 sum-normalized singular spectra of BF16 deployed checkpoint and BF16 base.,,,,,,,,,,,
