model,arm,checkpoint,layer,probe_name,epsilon,raw_weight_energy,whitened_update_energy_current,whitened_update_energy_fixed,activation_exposure_ratio,module_count,metric_family,source_key,aggregation,included_modules,excluded_modules,family,step,k,rank_spec_kind,p_k,source_rank_k,mask_density_alpha,random_null_rank,coverage,overlap_lift,overlap_lift_minus_random_null,update_density,angle_k,theta_u_mean_deg,theta_u_max_deg,theta_v_mean_deg,theta_v_max_deg,pabs_mean_cos_u,pabs_mean_cos_v,pabs_joint_mean_cos,nss_l1_top32,nss_l2_top32,headline_layer,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,real_overlap_lift,null_overlap_lift_mean,null_overlap_lift_std,z_tpnt,source_status,reason
qwen,offkd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,32.0,0.7351109861269208,0.967509950584903,1.088019603923524,1.4220286032097356,0.9997906560046246,0.9996809618203853,0.999735808912505,0.3266497514688194,0.05825221284761044,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,4.0,0.7889885708500214,0.9679742587776994,1.046196868462112,1.1976460989306443,0.9997564391882982,0.9996891005545707,0.9997227698714346,0.3266497669170928,0.05825224683315652,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,8.0,0.7827636750637741,0.9781133827168672,1.0720430569078876,1.313282147783544,0.9997616074141167,0.9996742442542059,0.9997179258341612,0.3266497669170928,0.05825224683315652,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,16.0,0.7734584811319842,1.024021464609865,1.1039070970059417,1.4222858656585355,0.9997669432393671,0.9996639138220551,0.9997154285307112,0.3266497669170928,0.05825224683315652,,,,,,,,,,
qwen,offkd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,32.0,0.7389470545784972,1.118866835970007,1.0948832825450918,1.5107055121073354,0.9997869135381198,0.9996759467376897,0.9997314301379048,0.3266497669170928,0.05825224683315652,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,4.0,0.8239234543110314,0.9975657267880174,1.059448589554504,1.2042761264958037,0.9997344180458058,0.9996810862360954,0.9997077521409505,0.3266497921812806,0.05825221271380032,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,8.0,0.8075007639821002,1.0198190271494552,1.0804343626947812,1.289332327076337,0.9997450632475283,0.9996721185936878,0.9997085909206082,0.3266497921812806,0.05825221271380032,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,16.0,0.7951849971391796,1.155285721635431,1.1119520679949646,1.4131345527505292,0.9997500341438388,0.9996606885185753,0.999705361331207,0.3266497921812806,0.05825221271380032,,,,,,,,,,
qwen,offkd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,32.0,0.7555998530373809,1.4220202013473655,1.1014131897586872,1.4716347090524113,0.9997714464911491,0.9996721568634255,0.9997218016772873,0.3266497921812806,0.05825221271380032,,,,,,,,,,
qwen,opd,5.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,5.0,,,,,,,,,,,4.0,0.7945248708490894,0.9531715148543108,1.0317603928227252,1.178459627288111,0.9997541402030137,0.9996958820373962,0.9997250111202052,0.32664977515763444,0.05825198122285734,,,,,,,,,,
qwen,opd,5.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,5.0,,,,,,,,,,,8.0,0.7866248060526012,0.9535593063905129,1.0433499020574262,1.2591048188650653,0.9997596335369392,0.9996891766666126,0.999724405101776,0.32664977515763444,0.05825198122285734,,,,,,,,,,
qwen,opd,5.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,5.0,,,,,,,,,,,16.0,0.7713455809031566,0.9536785315628858,1.0768025502527387,1.377713905178162,0.9997697694762288,0.9996786967029916,0.9997242330896101,0.32664977515763444,0.05825198122285734,,,,,,,,,,
qwen,opd,5.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,5.0,,,,,,,,,,,32.0,0.7202887244467158,0.9540417878121688,1.067645301175832,1.3791463789634726,0.9997990831766554,0.9996908947399226,0.999744988958289,0.32664977515763444,0.05825198122285734,,,,,,,,,,
qwen,opd,20.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,,,,,,,,4.0,0.7729338709755998,0.9015587048610996,1.0328372538311097,1.1776288898997946,0.9997667793526901,0.9996970652401369,0.9997319222964135,0.32664975211989694,0.058252168702236186,,,,,,,,,,
qwen,opd,20.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,,,,,,,,8.0,0.7532856753090627,0.9087647414800264,1.0597472802278218,1.2573743725930708,0.9997800115113404,0.999682281356686,0.9997311464340134,0.32664975211989694,0.058252168702236186,,,,,,,,,,
qwen,opd,20.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,,,,,,,,16.0,0.7598849073366702,0.9247349700535246,1.0738322182865465,1.3929984811280611,0.9997756239915283,0.9996832679763896,0.9997294459839591,0.32664975211989694,0.058252168702236186,,,,,,,,,,
qwen,opd,20.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,,,,,,,,32.0,0.72331963925872,0.9278876157212634,1.0665750644751197,1.3945828727227159,0.999797244845243,0.9996927378480798,0.9997449913466614,0.32664975211989694,0.058252168702236186,,,,,,,,,,
qwen,opd,40.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,40.0,,,,,,,,,,,4.0,0.8055457324458329,0.9334141594425489,1.0373932831991428,1.1928156676126729,0.9997487075567776,0.9996902489833465,0.9997194782700619,0.3266497664163702,0.05825216988575051,,,,,,,,,,
qwen,opd,40.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,40.0,,,,,,,,,,,8.0,0.7961065488458647,0.9340025622533652,1.055664444307888,1.2479810137568401,0.9997542665826703,0.9996832975693855,0.9997187820760278,0.3266497664163702,0.05825216988575051,,,,,,,,,,
qwen,opd,40.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,40.0,,,,,,,,,,,16.0,0.781036670827481,0.9345814907325437,1.0785469307181916,1.4088600641495206,0.9997634552050776,0.9996775267642212,0.9997204909846495,0.3266497664163702,0.05825216988575051,,,,,,,,,,
qwen,opd,40.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,40.0,,,,,,,,,,,32.0,0.7333152118801296,0.9351329912858681,1.0743163833377283,1.4103050536163675,0.9997917187108252,0.9996875417559219,0.9997396302333735,0.3266497664163702,0.05825216988575051,,,,,,,,,,
qwen,opd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,4.0,0.7996593030941449,0.9306402449244568,1.0545164852796638,1.20947736369668,0.9997514785424254,0.9996837688704012,0.9997176237064134,0.32664973581628526,0.058252092131684176,,,,,,,,,,
qwen,opd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,8.0,0.7885131032827715,0.9549150840614571,1.0675430774778192,1.2818587917107145,0.9997593426655318,0.9996779980222634,0.9997186703438976,0.32664973581628526,0.058252092131684176,,,,,,,,,,
qwen,opd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,16.0,0.7592097409357564,0.931738625522352,1.0889864337996316,1.394018865374037,0.9997763184980368,0.9996746794808704,0.9997254989894536,0.32664973581628526,0.058252092131684176,,,,,,,,,,
qwen,opd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,32.0,0.7281858391784292,0.9516448202812555,1.0762337051159094,1.3947757258666207,0.999794958697886,0.99968741110129,0.9997411848995881,0.32664973581628526,0.058252092131684176,,,,,,,,,,
qwen,opd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,4.0,0.7956729996477507,0.9536858677597028,1.0379869234023091,1.1878090710835303,0.9997533531216742,0.9996935893030068,0.9997234712123406,0.326649739446892,0.058252232202925004,,,,,,,,,,
qwen,opd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,8.0,0.7742043361632526,0.9555451577160292,1.062228710514799,1.2778237197040831,0.999767283823555,0.9996799554755169,0.9997236196495359,0.326649739446892,0.058252232202925004,,,,,,,,,,
qwen,opd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,16.0,0.775418614406862,0.9687025922022057,1.0816330143048656,1.3713527932298528,0.9997660938382923,0.9996781860650161,0.9997221399516543,0.326649739446892,0.058252232202925004,,,,,,,,,,
qwen,opd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,32.0,0.7361826157217903,1.0175842697810975,1.0706913422345212,1.3802728750530058,0.9997894883363063,0.9996899298603402,0.9997397090983234,0.326649739446892,0.058252232202925004,,,,,,,,,,
qwen,opd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,4.0,0.8016110280543891,0.9694028187890877,1.0305386289784229,1.177959663858772,0.9997494247243625,0.9996953998371746,0.9997224122807685,0.3266497229601163,0.058252402835424,,,,,,,,,,
qwen,opd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,8.0,0.8073283374183369,1.0008649483325542,1.0629471670772097,1.2708736451256886,0.9997450581396666,0.9996800058098707,0.9997125319747686,0.3266497229601163,0.058252402835424,,,,,,,,,,
qwen,opd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,16.0,0.7977775576698167,1.0563471507766953,1.0916332966961095,1.404833967183259,0.9997507639674363,0.9996717581374714,0.9997112610524539,0.3266497229601163,0.058252402835424,,,,,,,,,,
qwen,opd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,32.0,0.7578547984184134,1.239765905613056,1.090181252667938,1.4234414089003748,0.999774409167625,0.9996785354760377,0.9997264723218313,0.3266497229601163,0.058252402835424,,,,,,,,,,
qwen,seqkd,5.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,5.0,,,,,,,,,,,4.0,0.7799201850642007,0.9410653617859157,1.0450295593839047,1.1813004790508121,0.9997630053649409,0.9996908667954656,0.9997269360802032,0.3266497265608514,0.05825218248500212,,,,,,,,,,
qwen,seqkd,5.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,5.0,,,,,,,,,,,8.0,0.7691308630398084,0.9416673906870073,1.054697160787971,1.2547522150417407,0.9997709578313142,0.9996857667309905,0.9997283622811525,0.3266497265608514,0.05825218248500212,,,,,,,,,,
qwen,seqkd,5.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,5.0,,,,,,,,,,,16.0,0.7507017511114545,0.9418349064206964,1.0856395028263972,1.3644852733270048,0.9997817171600929,0.9996759047884627,0.9997288109742778,0.3266497265608514,0.05825218248500212,,,,,,,,,,
qwen,seqkd,5.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,5.0,,,,,,,,,,,32.0,0.7233080983589824,0.9419532010421607,1.0718774537287938,1.3661403447208584,0.999798139225016,0.9996894553712952,0.9997437972981557,0.3266497265608514,0.05825218248500212,,,,,,,,,,
qwen,seqkd,20.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,,,,,,,,4.0,0.805053097926911,0.9412091986404503,1.0419340154239138,1.2015576395472078,0.9997486299569329,0.9996896809927811,0.9997191554748571,0.3266497670771667,0.05825201920404562,,,,,,,,,,
qwen,seqkd,20.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,,,,,,,,8.0,0.7900497178304968,0.9418485281607584,1.0732655582358614,1.2892260550011956,0.9997577138562199,0.9996728073905764,0.9997152606233982,0.3266497670771667,0.05825201920404562,,,,,,,,,,
qwen,seqkd,20.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,,,,,,,,16.0,0.778210133844748,0.9419720798085816,1.0992181051251495,1.4139882635984435,0.9997640370955398,0.9996660928798418,0.9997150649876907,0.3266497670771667,0.05825201920404562,,,,,,,,,,
qwen,seqkd,20.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,20.0,,,,,,,,,,,32.0,0.7305096346735045,0.942276928378688,1.0814736777541945,1.4203393478575033,0.9997926356193911,0.9996822892180637,0.9997374624187273,0.3266497670771667,0.05825201920404562,,,,,,,,,,
qwen,seqkd,40.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,40.0,,,,,,,,,,,4.0,0.7739711139426992,0.927626811385314,1.049556414235166,1.1832912066698444,0.9997661265138749,0.9996870807496103,0.9997266036317427,0.32664971112367347,0.05825234041946116,,,,,,,,,,
qwen,seqkd,40.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,40.0,,,,,,,,,,,8.0,0.766060079919509,0.9280966124221166,1.0568988195016213,1.2568012014009444,0.9997724184790849,0.9996814547913333,0.9997269366352091,0.32664971112367347,0.05825234041946116,,,,,,,,,,
qwen,seqkd,40.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,40.0,,,,,,,,,,,16.0,0.7620848541342241,0.932630941261,1.0854885565721948,1.3844683365139128,0.9997745593426501,0.9996740808386593,0.9997243200906547,0.32664971112367347,0.05825234041946116,,,,,,,,,,
qwen,seqkd,40.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,40.0,,,,,,,,,,,32.0,0.7348733840616577,0.9609206453032328,1.0817194910846877,1.4276152802720883,0.9997913420700077,0.999683582023494,0.999737462046751,0.32664971112367347,0.05825234041946116,,,,,,,,,,
qwen,seqkd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,4.0,0.791762212155003,0.9471839675160298,1.0358106906122078,1.1840000297584807,0.9997556279465478,0.9996954435136406,0.9997255357300942,0.32664974486107623,0.05825226710790288,,,,,,,,,,
qwen,seqkd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,8.0,0.7819086411881905,1.025440820676121,1.0526304047137522,1.2551449605088851,0.9997615447377243,0.999686723904729,0.9997241343212266,0.32664974486107623,0.05825226710790288,,,,,,,,,,
qwen,seqkd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,16.0,0.7644012137738401,0.9672305134120063,1.0863316030935743,1.3866615429175981,0.9997721932017989,0.9996759324307625,0.9997240628162807,0.32664974486107623,0.05825226710790288,,,,,,,,,,
qwen,seqkd,80.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,80.0,,,,,,,,,,,32.0,0.728814905552299,0.974757071340622,1.0737572589974074,1.4296456928334886,0.9997938392621192,0.9996889140493106,0.9997413766557148,0.32664974486107623,0.05825226710790288,,,,,,,,,,
qwen,seqkd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,4.0,0.7950034262426855,0.9587704432961897,1.0428978877838886,1.1948787251339315,0.9997528177385844,0.9996898594730949,0.9997213386058397,0.3266497802005128,0.05825237109209776,,,,,,,,,,
qwen,seqkd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,8.0,0.7890002748762791,0.96810262002952,1.0553474664753044,1.2770560226792411,0.9997575842645009,0.9996823106493833,0.9997199474569423,0.3266497802005128,0.05825237109209776,,,,,,,,,,
qwen,seqkd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,16.0,0.7787965116305301,1.0179519038948985,1.0884066772102423,1.3888556675954986,0.9997630892024987,0.9996718777138055,0.9997174834581521,0.3266497802005128,0.05825237109209776,,,,,,,,,,
qwen,seqkd,160.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,160.0,,,,,,,,,,,32.0,0.7385047541673263,1.1188760057854428,1.0818141536987587,1.4723894500730033,0.9997864106502135,0.9996826847406386,0.999734547695426,0.3266497802005128,0.05825237109209776,,,,,,,,,,
qwen,seqkd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,4.0,0.8124255987539927,1.012352265973782,1.0590611462168833,1.195859044193566,0.9997410560876367,0.9996797553151211,0.9997104057013789,0.32664980134391525,0.05825220125627534,,,,,,,,,,
qwen,seqkd,320.0,18.0,,,,,,,5.0,pabs_angles_nss,d11_tpnt_angles_pabs_nss,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",qwen3_4b,320.0,,,,,,,,,,,8.0,0.789852023728354,1.033134175901107,1.0778186126725215,1.3093654015773535,0.9997558021003226,0.999668355151331,0.9997120786258268,0.32664980134391525,0.05825220125627534,,,,,,,,,,
