inventory_type,status,source_key,source_path,row_count,sha256,model,arm,checkpoint,artifact_probe_name,probe_name,epsilon,layer,module,task,reason
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.01,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.01,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.025,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.025,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.025,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.025,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.025,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.025,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.025,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.05,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.05,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.05,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.05,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.05,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.05,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.05,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.1,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.1,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.1,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.1,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.1,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.1,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_general,E_general,0.1,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.01,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.01,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.01,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.01,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.01,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.01,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.01,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.025,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.025,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.025,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.025,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.025,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.025,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.025,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.05,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.05,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.05,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.05,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.05,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.05,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.05,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.1,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.1,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.1,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.1,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.1,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.1,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_if,E_ifeval,0.1,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.01,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.01,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.01,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.01,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.01,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.01,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.01,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.025,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.025,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.025,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.025,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.025,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.025,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.025,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.05,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.05,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.05,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.05,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.05,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.05,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.05,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.1,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.1,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.1,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.1,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.1,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.1,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_math,E_mathHeld,0.1,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.01,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.01,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.01,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.01,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.01,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.01,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.01,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.025,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.025,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.025,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.025,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.025,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.025,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.025,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.05,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.05,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.05,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.05,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.05,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.05,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.05,18.0,self_attn.v_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.1,18.0,mlp.down_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.1,18.0,mlp.gate_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.1,18.0,mlp.up_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.1,18.0,self_attn.k_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.1,18.0,self_attn.o_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.1,18.0,self_attn.q_proj,,
functional_module_cell,READY_REUSE_MODULE_ROWS,qwen_state_module,/root/autodl-tmp/cycle09_relative_functional_contraction/final/qwen_d4_merged_state_module_audit.csv,1.0,,qwen,offkd,80.0,E_ood,E_mmluPro,0.1,18.0,self_attn.v_proj,,
