model,arm,checkpoint,artifact_probe_name,probe_name,epsilon,layer,module_count,module_set,source_rows_complete,included_modules,excluded_modules,r_epsilon_equal5,state_rank_base_equal5_non_qk,state_rank_current_equal5_non_qk,delta_r_equal5,c_equal5,ratio_of_means_sensitivity_equal5,base_rank_modules_json_equal5_non_qk,current_rank_modules_json_equal5_non_qk,delta_r_modules_json_equal5_non_qk,c_modules_json_equal5_non_qk,c_equal5_E_general,G_equal5,module_count_eq7src,module_set_eq7src,source_rows_complete_eq7src,included_modules_eq7src,excluded_modules_eq7src,r_epsilon_equal7,state_rank_base_equal7,state_rank_current_equal7,delta_r_equal7,c_equal7,ratio_of_means_sensitivity_equal7,base_rank_modules_json_equal7,current_rank_modules_json_equal7,delta_r_modules_json_equal7,c_modules_json_equal7,equal5_minus_equal7_c,equal5_minus_equal7_delta_r,equal5_minus_equal7_r,sign_changed_c,excluded_modules_exactly_qk
,,5,E_ood,E_mmluPro,0.01,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1611.2,1610.8,1611.2,0.4,-0.0002719238613188307,-0.0002483238142538434,"{""mlp.down_proj"": 2156.0, ""mlp.gate_proj"": 1668.0, ""mlp.up_proj"": 2030.0, ""self_attn.o_proj"": 1471.0, ""self_attn.v_proj"": 729.0}","{""mlp.down_proj"": 2156.0, ""mlp.gate_proj"": 1668.0, ""mlp.up_proj"": 2030.0, ""self_attn.o_proj"": 1473.0, ""self_attn.v_proj"": 729.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 2.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": -0.0013596193065941536, ""self_attn.v_proj"": 0.0}",0.00043197723437270375,-0.0007039010956915344,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1306.7142857142858,1306.0,1306.7142857142858,0.7142857142857143,-0.000966090484384659,-0.000546926274338269,"{""mlp.down_proj"": 2156.0, ""mlp.gate_proj"": 1668.0, ""mlp.up_proj"": 2030.0, ""self_attn.k_proj"": 402.0, ""self_attn.o_proj"": 1471.0, ""self_attn.q_proj"": 686.0, ""self_attn.v_proj"": 729.0}","{""mlp.down_proj"": 2156.0, ""mlp.gate_proj"": 1668.0, ""mlp.up_proj"": 2030.0, ""self_attn.k_proj"": 403.0, ""self_attn.o_proj"": 1473.0, ""self_attn.q_proj"": 688.0, ""self_attn.v_proj"": 729.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 1.0, ""self_attn.o_proj"": 2.0, ""self_attn.q_proj"": 2.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": -0.0024875621890547263, ""self_attn.o_proj"": -0.0013596193065941536, ""self_attn.q_proj"": -0.0029154518950437317, ""self_attn.v_proj"": 0.0}",0.0006941666230658283,-0.3142857142857143,304.48571428571427,False,True
,,5,E_ood,E_mmluPro,0.025,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1295.6,1297.0,1295.6,-1.4,0.001416804360932832,0.0010794140323824911,"{""mlp.down_proj"": 2058.0, ""mlp.gate_proj"": 732.0, ""mlp.up_proj"": 1776.0, ""self_attn.o_proj"": 1191.0, ""self_attn.v_proj"": 728.0}","{""mlp.down_proj"": 2057.0, ""mlp.gate_proj"": 729.0, ""mlp.up_proj"": 1774.0, ""self_attn.o_proj"": 1191.0, ""self_attn.v_proj"": 727.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": -3.0, ""mlp.up_proj"": -2.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.00048590864917395527, ""mlp.gate_proj"": 0.004098360655737705, ""mlp.up_proj"": 0.0011261261261261261, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0013736263736263737}",0.00043077408229657904,0.0009860302786362531,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,992.0,993.0,992.0,-1.0,0.001012003114952023,0.0010070493454179255,"{""mlp.down_proj"": 2058.0, ""mlp.gate_proj"": 732.0, ""mlp.up_proj"": 1776.0, ""self_attn.k_proj"": 178.0, ""self_attn.o_proj"": 1191.0, ""self_attn.q_proj"": 288.0, ""self_attn.v_proj"": 728.0}","{""mlp.down_proj"": 2057.0, ""mlp.gate_proj"": 729.0, ""mlp.up_proj"": 1774.0, ""self_attn.k_proj"": 178.0, ""self_attn.o_proj"": 1191.0, ""self_attn.q_proj"": 288.0, ""self_attn.v_proj"": 727.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": -3.0, ""mlp.up_proj"": -2.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.00048590864917395527, ""mlp.gate_proj"": 0.004098360655737705, ""mlp.up_proj"": 0.0011261261261261261, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0013736263736263737}",0.00040480124598080906,-0.3999999999999999,303.5999999999999,False,True
,,5,E_ood,E_mmluPro,0.025,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1269.6,1269.0,1269.6,0.6,-0.0005334849586448177,-0.0004728132387706139,"{""mlp.down_proj"": 1847.0, ""mlp.gate_proj"": 1164.0, ""mlp.up_proj"": 1656.0, ""self_attn.o_proj"": 1106.0, ""self_attn.v_proj"": 572.0}","{""mlp.down_proj"": 1847.0, ""mlp.gate_proj"": 1165.0, ""mlp.up_proj"": 1656.0, ""self_attn.o_proj"": 1108.0, ""self_attn.v_proj"": 572.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 1.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 2.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": -0.000859106529209622, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": -0.0018083182640144665, ""self_attn.v_proj"": 0.0}",0.001029734017863048,-0.0015632189765078658,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,985.4285714285714,984.8571428571429,985.4285714285714,0.5714285714285714,-0.0008288887187812288,-0.0005802146794313732,"{""mlp.down_proj"": 1847.0, ""mlp.gate_proj"": 1164.0, ""mlp.up_proj"": 1656.0, ""self_attn.k_proj"": 230.0, ""self_attn.o_proj"": 1106.0, ""self_attn.q_proj"": 319.0, ""self_attn.v_proj"": 572.0}","{""mlp.down_proj"": 1847.0, ""mlp.gate_proj"": 1165.0, ""mlp.up_proj"": 1656.0, ""self_attn.k_proj"": 230.0, ""self_attn.o_proj"": 1108.0, ""self_attn.q_proj"": 320.0, ""self_attn.v_proj"": 572.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 1.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 2.0, ""self_attn.q_proj"": 1.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": -0.000859106529209622, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": -0.0018083182640144665, ""self_attn.q_proj"": -0.003134796238244514, ""self_attn.v_proj"": 0.0}",0.00029540376013641114,0.02857142857142858,284.17142857142846,False,True
,,5,E_ood,E_mmluPro,0.05,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",961.0,962.0,961.0,-1.0,0.0016423747330234345,0.0010395010395010396,"{""mlp.down_proj"": 1669.0, ""mlp.gate_proj"": 328.0, ""mlp.up_proj"": 1320.0, ""self_attn.o_proj"": 891.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": 1668.0, ""mlp.gate_proj"": 326.0, ""mlp.up_proj"": 1318.0, ""self_attn.o_proj"": 891.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": -2.0, ""mlp.up_proj"": -2.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0005991611743559018, ""mlp.gate_proj"": 0.006097560975609756, ""mlp.up_proj"": 0.0015151515151515152, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.00020942408376963353,0.001432950649253801,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,717.0,717.7142857142857,717.0,-0.7142857142857143,0.0011731248093024532,0.0009952229299362379,"{""mlp.down_proj"": 1669.0, ""mlp.gate_proj"": 328.0, ""mlp.up_proj"": 1320.0, ""self_attn.k_proj"": 91.0, ""self_attn.o_proj"": 891.0, ""self_attn.q_proj"": 123.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": 1668.0, ""mlp.gate_proj"": 326.0, ""mlp.up_proj"": 1318.0, ""self_attn.k_proj"": 91.0, ""self_attn.o_proj"": 891.0, ""self_attn.q_proj"": 123.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": -2.0, ""mlp.up_proj"": -2.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0005991611743559018, ""mlp.gate_proj"": 0.006097560975609756, ""mlp.up_proj"": 0.0015151515151515152, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.00046924992372098136,-0.2857142857142857,244.0,False,True
,,5,E_ood,E_mmluPro,0.05,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",955.6,955.0,955.6,0.6,-0.0007664422927910628,-0.0006282722513089243,"{""mlp.down_proj"": 1519.0, ""mlp.gate_proj"": 732.0, ""mlp.up_proj"": 1282.0, ""self_attn.o_proj"": 811.0, ""self_attn.v_proj"": 431.0}","{""mlp.down_proj"": 1519.0, ""mlp.gate_proj"": 733.0, ""mlp.up_proj"": 1282.0, ""self_attn.o_proj"": 813.0, ""self_attn.v_proj"": 431.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 1.0, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": 2.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": -0.001366120218579235, ""mlp.up_proj"": 0.0, ""self_attn.o_proj"": -0.002466091245376079, ""self_attn.v_proj"": 0.0}",0.0013092462197164952,-0.002075688512507558,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,716.5714285714286,716.0,716.5714285714286,0.5714285714285714,-0.0017280963248389528,-0.0007980845969672558,"{""mlp.down_proj"": 1519.0, ""mlp.gate_proj"": 732.0, ""mlp.up_proj"": 1282.0, ""self_attn.k_proj"": 116.0, ""self_attn.o_proj"": 811.0, ""self_attn.q_proj"": 121.0, ""self_attn.v_proj"": 431.0}","{""mlp.down_proj"": 1519.0, ""mlp.gate_proj"": 733.0, ""mlp.up_proj"": 1282.0, ""self_attn.k_proj"": 116.0, ""self_attn.o_proj"": 813.0, ""self_attn.q_proj"": 122.0, ""self_attn.v_proj"": 431.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": 1.0, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 2.0, ""self_attn.q_proj"": 1.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0, ""mlp.gate_proj"": -0.001366120218579235, ""mlp.up_proj"": 0.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": -0.002466091245376079, ""self_attn.q_proj"": -0.008264462809917356, ""self_attn.v_proj"": 0.0}",0.00096165403204789,0.02857142857142858,239.02857142857147,False,True
,,5,E_ood,E_mmluPro,0.1,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",629.8,630.8,629.8,-1.0,0.0035072110103663567,0.0015852885225110971,"{""mlp.down_proj"": 1213.0, ""mlp.gate_proj"": 83.0, ""mlp.up_proj"": 826.0, ""self_attn.o_proj"": 586.0, ""self_attn.v_proj"": 446.0}","{""mlp.down_proj"": 1212.0, ""mlp.gate_proj"": 82.0, ""mlp.up_proj"": 824.0, ""self_attn.o_proj"": 586.0, ""self_attn.v_proj"": 445.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": -1.0, ""mlp.up_proj"": -2.0, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.0008244023083264633, ""mlp.gate_proj"": 0.012048192771084338, ""mlp.up_proj"": 0.002421307506053269, ""self_attn.o_proj"": 0.0, ""self_attn.v_proj"": 0.002242152466367713}",0.0005199403530207779,0.0029872706573455788,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,461.2857142857143,462.0,461.2857142857143,-0.7142857142857143,0.0025051507216902547,0.0015460729746444208,"{""mlp.down_proj"": 1213.0, ""mlp.gate_proj"": 83.0, ""mlp.up_proj"": 826.0, ""self_attn.k_proj"": 39.0, ""self_attn.o_proj"": 586.0, ""self_attn.q_proj"": 41.0, ""self_attn.v_proj"": 446.0}","{""mlp.down_proj"": 1212.0, ""mlp.gate_proj"": 82.0, ""mlp.up_proj"": 824.0, ""self_attn.k_proj"": 39.0, ""self_attn.o_proj"": 586.0, ""self_attn.q_proj"": 41.0, ""self_attn.v_proj"": 445.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": -1.0, ""mlp.up_proj"": -2.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.0008244023083264633, ""mlp.gate_proj"": 0.012048192771084338, ""mlp.up_proj"": 0.002421307506053269, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.002242152466367713}",0.001002060288676102,-0.2857142857142857,168.51428571428568,False,True
,,5,E_ood,E_mmluPro,0.1,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",618.4,618.0,618.4,0.4,-0.0008278462012133293,-0.0006472491909384746,"{""mlp.down_proj"": 1115.0, ""mlp.gate_proj"": 328.0, ""mlp.up_proj"": 851.0, ""self_attn.o_proj"": 518.0, ""self_attn.v_proj"": 278.0}","{""mlp.down_proj"": 1114.0, ""mlp.gate_proj"": 328.0, ""mlp.up_proj"": 852.0, ""self_attn.o_proj"": 520.0, ""self_attn.v_proj"": 278.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 1.0, ""self_attn.o_proj"": 2.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0008968609865470852, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": -0.0011750881316098707, ""self_attn.o_proj"": -0.003861003861003861, ""self_attn.v_proj"": 0.0}",0.0019343105320304018,-0.0027621567332437313,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,451.2857142857143,450.85714285714283,451.2857142857143,0.42857142857142855,-0.00416274728658095,-0.0009505703422053593,"{""mlp.down_proj"": 1115.0, ""mlp.gate_proj"": 328.0, ""mlp.up_proj"": 851.0, ""self_attn.k_proj"": 40.0, ""self_attn.o_proj"": 518.0, ""self_attn.q_proj"": 26.0, ""self_attn.v_proj"": 278.0}","{""mlp.down_proj"": 1114.0, ""mlp.gate_proj"": 328.0, ""mlp.up_proj"": 852.0, ""self_attn.k_proj"": 41.0, ""self_attn.o_proj"": 520.0, ""self_attn.q_proj"": 26.0, ""self_attn.v_proj"": 278.0}","{""mlp.down_proj"": -1.0, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": 1.0, ""self_attn.k_proj"": 1.0, ""self_attn.o_proj"": 2.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0008968609865470852, ""mlp.gate_proj"": 0.0, ""mlp.up_proj"": -0.0011750881316098707, ""self_attn.k_proj"": -0.025, ""self_attn.o_proj"": -0.003861003861003861, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.0}",0.0033349010853676204,-0.028571428571428525,167.1142857142857,False,True
,,5,S_math,legacy_S_math,0.01,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",931.2,924.4,931.2,6.8,-0.006855388284640848,-0.007356122890523657,"{""mlp.down_proj"": 1423.0, ""mlp.gate_proj"": 604.0, ""mlp.up_proj"": 1193.0, ""self_attn.o_proj"": 743.0, ""self_attn.v_proj"": 659.0}","{""mlp.down_proj"": 1437.0, ""mlp.gate_proj"": 608.0, ""mlp.up_proj"": 1201.0, ""self_attn.o_proj"": 749.0, ""self_attn.v_proj"": 661.0}","{""mlp.down_proj"": 14.0, ""mlp.gate_proj"": 4.0, ""mlp.up_proj"": 8.0, ""self_attn.o_proj"": 6.0, ""self_attn.v_proj"": 2.0}","{""mlp.down_proj"": -0.009838369641602248, ""mlp.gate_proj"": -0.006622516556291391, ""mlp.up_proj"": -0.006705783738474434, ""self_attn.o_proj"": -0.008075370121130552, ""self_attn.v_proj"": -0.0030349013657056147}",0.0003555128576726849,-0.007210901142313533,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,734.8571428571429,729.0,734.8571428571429,5.857142857142857,-0.008854111733945734,-0.008034489515971042,"{""mlp.down_proj"": 1423.0, ""mlp.gate_proj"": 604.0, ""mlp.up_proj"": 1193.0, ""self_attn.k_proj"": 186.0, ""self_attn.o_proj"": 743.0, ""self_attn.q_proj"": 295.0, ""self_attn.v_proj"": 659.0}","{""mlp.down_proj"": 1437.0, ""mlp.gate_proj"": 608.0, ""mlp.up_proj"": 1201.0, ""self_attn.k_proj"": 188.0, ""self_attn.o_proj"": 749.0, ""self_attn.q_proj"": 300.0, ""self_attn.v_proj"": 661.0}","{""mlp.down_proj"": 14.0, ""mlp.gate_proj"": 4.0, ""mlp.up_proj"": 8.0, ""self_attn.k_proj"": 2.0, ""self_attn.o_proj"": 6.0, ""self_attn.q_proj"": 5.0, ""self_attn.v_proj"": 2.0}","{""mlp.down_proj"": -0.009838369641602248, ""mlp.gate_proj"": -0.006622516556291391, ""mlp.up_proj"": -0.006705783738474434, ""self_attn.k_proj"": -0.010752688172043012, ""self_attn.o_proj"": -0.008075370121130552, ""self_attn.q_proj"": -0.01694915254237288, ""self_attn.v_proj"": -0.0030349013657056147}",0.001998723449304886,0.9428571428571431,196.34285714285716,False,True
,,5,S_math,legacy_S_math,0.01,18,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1538.4,1527.2,1538.4,11.2,-0.007968168157255696,-0.007333682556312235,"{""mlp.down_proj"": 2158.0, ""mlp.gate_proj"": 1490.0, ""mlp.up_proj"": 1931.0, ""self_attn.o_proj"": 1338.0, ""self_attn.v_proj"": 719.0}","{""mlp.down_proj"": 2160.0, ""mlp.gate_proj"": 1509.0, ""mlp.up_proj"": 1945.0, ""self_attn.o_proj"": 1354.0, ""self_attn.v_proj"": 724.0}","{""mlp.down_proj"": 2.0, ""mlp.gate_proj"": 19.0, ""mlp.up_proj"": 14.0, ""self_attn.o_proj"": 16.0, ""self_attn.v_proj"": 5.0}","{""mlp.down_proj"": -0.0009267840593141798, ""mlp.gate_proj"": -0.012751677852348993, ""mlp.up_proj"": -0.0072501294665976174, ""self_attn.o_proj"": -0.01195814648729447, ""self_attn.v_proj"": -0.006954102920723227}",0.00043197723437270375,-0.0084001453916284,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1246.5714285714287,1236.5714285714287,1246.5714285714287,10.0,-0.009432976062624915,-0.008086876155268022,"{""mlp.down_proj"": 2158.0, ""mlp.gate_proj"": 1490.0, ""mlp.up_proj"": 1931.0, ""self_attn.k_proj"": 371.0, ""self_attn.o_proj"": 1338.0, ""self_attn.q_proj"": 649.0, ""self_attn.v_proj"": 719.0}","{""mlp.down_proj"": 2160.0, ""mlp.gate_proj"": 1509.0, ""mlp.up_proj"": 1945.0, ""self_attn.k_proj"": 375.0, ""self_attn.o_proj"": 1354.0, ""self_attn.q_proj"": 659.0, ""self_attn.v_proj"": 724.0}","{""mlp.down_proj"": 2.0, ""mlp.gate_proj"": 19.0, ""mlp.up_proj"": 14.0, ""self_attn.k_proj"": 4.0, ""self_attn.o_proj"": 16.0, ""self_attn.q_proj"": 10.0, ""self_attn.v_proj"": 5.0}","{""mlp.down_proj"": -0.0009267840593141798, ""mlp.gate_proj"": -0.012751677852348993, ""mlp.up_proj"": -0.0072501294665976174, ""self_attn.k_proj"": -0.01078167115902965, ""self_attn.o_proj"": -0.01195814648729447, ""self_attn.q_proj"": -0.015408320493066256, ""self_attn.v_proj"": -0.006954102920723227}",0.001464807905369219,1.1999999999999993,291.8285714285714,False,True
,,5,S_math,legacy_S_math,0.025,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",618.2,612.8,618.2,5.4,-0.008420714293615048,-0.00881201044386438,"{""mlp.down_proj"": 1011.0, ""mlp.gate_proj"": 295.0, ""mlp.up_proj"": 783.0, ""self_attn.o_proj"": 477.0, ""self_attn.v_proj"": 498.0}","{""mlp.down_proj"": 1023.0, ""mlp.gate_proj"": 298.0, ""mlp.up_proj"": 789.0, ""self_attn.o_proj"": 481.0, ""self_attn.v_proj"": 500.0}","{""mlp.down_proj"": 12.0, ""mlp.gate_proj"": 3.0, ""mlp.up_proj"": 6.0, ""self_attn.o_proj"": 4.0, ""self_attn.v_proj"": 2.0}","{""mlp.down_proj"": -0.011869436201780416, ""mlp.gate_proj"": -0.010169491525423728, ""mlp.up_proj"": -0.007662835249042145, ""self_attn.o_proj"": -0.008385744234800839, ""self_attn.v_proj"": -0.004016064257028112}",0.00043077408229657904,-0.008851488375911628,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,475.42857142857144,470.85714285714283,475.42857142857144,4.571428571428571,-0.0121598996639341,-0.009708737864077756,"{""mlp.down_proj"": 1011.0, ""mlp.gate_proj"": 295.0, ""mlp.up_proj"": 783.0, ""self_attn.k_proj"": 94.0, ""self_attn.o_proj"": 477.0, ""self_attn.q_proj"": 138.0, ""self_attn.v_proj"": 498.0}","{""mlp.down_proj"": 1023.0, ""mlp.gate_proj"": 298.0, ""mlp.up_proj"": 789.0, ""self_attn.k_proj"": 96.0, ""self_attn.o_proj"": 481.0, ""self_attn.q_proj"": 141.0, ""self_attn.v_proj"": 500.0}","{""mlp.down_proj"": 12.0, ""mlp.gate_proj"": 3.0, ""mlp.up_proj"": 6.0, ""self_attn.k_proj"": 2.0, ""self_attn.o_proj"": 4.0, ""self_attn.q_proj"": 3.0, ""self_attn.v_proj"": 2.0}","{""mlp.down_proj"": -0.011869436201780416, ""mlp.gate_proj"": -0.010169491525423728, ""mlp.up_proj"": -0.007662835249042145, ""self_attn.k_proj"": -0.02127659574468085, ""self_attn.o_proj"": -0.008385744234800839, ""self_attn.q_proj"": -0.021739130434782608, ""self_attn.v_proj"": -0.004016064257028112}",0.0037391853703190522,0.8285714285714292,142.7714285714286,False,True
