analysis,model,arm,checkpoint,probe_name,artifact_probe_name,layer,module_count,stable_rank_contraction_equal5,entropy_effective_rank_contraction_equal5,source_status,epsilon,uncentered_r_epsilon_contraction_equal5,centered_r_epsilon_contraction_equal5,centered_minus_uncentered_equal5,centered_opd_contraction_equal5,centered_nearest_offline_contraction_equal5,centered_opd_minus_nearest_offline_margin,OPD_strict_deepest,nearest_offline_arm,reason
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0049514907123107,0.0023047412073339798,-0.0026467495049767205,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.0077887004981314996,0.004158077433292,-0.0036306230648394996,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01151042268237446,0.006169946397589219,-0.005340476284785241,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.017719582973025522,0.00869239386394002,-0.009027189109085502,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00214167484052842,0.0009425618590049401,-0.00119911298152348,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00231749278539338,0.0006207497311886599,-0.0016967430542047203,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00327986347399932,0.00079781309984054,-0.00248205037415878,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.00485917395234164,0.0006686331411366599,-0.00419054081120498,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00144517056398746,0.00084080293150502,-0.00060436763248244,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.0025948215318421,0.0012549759994475202,-0.00133984553239458,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00329993269588722,0.0019495860817901399,-0.0013503466140970801,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.007168940444676581,0.00256085759273132,-0.00460808285194526,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0007540467216659801,-0.00017035641886856,-0.00092440314053454,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00135297813502158,2.1724904631599755e-06,-0.00135080564455842,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.0028033657942738398,-0.00016606127358206006,-0.0029694270678559,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.0044235650671242,4.2905180067659964e-05,-0.0043806598870565405,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.005124704814749701,0.0021290399130218995,-0.0029956649017278012,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.008126914177354321,0.00433490760290116,-0.003792006574453161,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01217801313584952,0.00607574300697072,-0.006102270128878801,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.01653008619529346,0.00879024218980674,-0.007739844005486721,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0027697700568798797,0.0007979646587772599,-0.0019718053981026195,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00332318235016592,0.00110355460771392,-0.002219627742452,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.0043487589185674,0.00142648409099804,-0.00292227482756936,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.00857166849713432,0.00093203018461802,-0.007639638312516301,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00325438810413186,0.00207016388850258,-0.0011842242156292798,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00553398525757742,0.0033013907284678602,-0.00223259452910956,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.0076452223905397396,0.00431712704637588,-0.0033280953441638594,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.012416365945939378,0.006537339203578079,-0.005879026742361298,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00076103553967444,-0.00021625733058090003,-0.00097729287025534,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00179392482143306,-0.0007138509649406799,-0.00250777578637374,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00335917603195928,-0.0004629131297591399,-0.0038220891617184198,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.006413760686794459,-0.00010505171237913998,-0.006518812399173599,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.006251248270669139,0.00253686607407822,-0.003714382196590919,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.01056208105136586,0.004274902470277,-0.00628717858108886,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.015817975121242077,0.00689808769658862,-0.008919887424653456,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.02210840241556338,0.00995706552704834,-0.012151336888515041,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00597944258255156,0.0017405265177822399,-0.00423891606476932,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00794370951040838,0.0019476261352225598,-0.005996083375185821,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.0121806507197876,0.0037536956237304796,-0.00842695509605712,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.016272985813358478,0.00379332081939686,-0.012479664993961618,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0050567934538435,0.0028440685150820195,-0.00221272493876148,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.008624453305812279,0.004739183813508021,-0.0038852694923042583,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01269016732729722,0.006808235312405981,-0.005881932014891239,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,offkd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.02032564714399062,0.0093614682027336,-0.01096417894125702,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00733555359588766,0.00477269220862616,-0.0025628613872615003,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.010906261896924301,0.00618530073122962,-0.004720961165694681,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01487800920817792,0.00829587054279544,-0.0065821386653824795,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.02018955854167638,0.01199757571793952,-0.00819198282373686,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0143902155540548,0.007601014950639739,-0.0067892006034150605,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.02138641928413722,0.0104737306576522,-0.01091268862648502,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.029795789114254977,0.013843550819722139,-0.015952238294532836,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.04268241423891036,0.0188161091321247,-0.023866305106785658,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.02291263341136488,0.01410594152416846,-0.00880669188719642,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.030949866395629883,0.0179827249787047,-0.012967141416925183,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.04012493639208734,0.02239726571497396,-0.01772767067711338,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05516850851012338,0.026823980667343338,-0.02834452784278004,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.013610311231316641,0.007715088509894161,-0.00589522272142248,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.02135140289391998,0.01120399120239004,-0.010147411691529941,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.02980034638346954,0.015025507325761,-0.014774839057708539,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.04248722133267578,0.02045336223366116,-0.022033859099014622,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00924534769040536,0.00621659390687922,-0.003028753783526141,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.013658537800200422,0.008754579859053941,-0.004903957941146481,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.0191769578245757,0.011750890383925,-0.007426067440650701,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.02507856310419328,0.016087418658231958,-0.008991144445961323,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.018621510006376858,0.01047431962088156,-0.008147190385495297,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.02804379733324714,0.0156197067539086,-0.012424090579338541,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.038738948317170604,0.02120373781389004,-0.017535210503280566,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.052643321937500265,0.02865465861195936,-0.023988663325540904,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.02792572800845506,0.01902242302219928,-0.00890330498625578,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.03671738520490502,0.024184148209761162,-0.01253323699514386,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.04600520531485056,0.029991687666500337,-0.016013517648350226,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05992340578675979,0.03555213670127784,-0.02437126908548195,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.01776942839404868,0.01129419057898336,-0.006475237815065319,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.027441605345684322,0.01666816982766732,-0.010773435518017002,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.037620650893959794,0.02252426231294028,-0.015096388581019513,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,40.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05161612145000698,0.03098078487674184,-0.020635336573265137,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.010274473472854019,0.00690082230863138,-0.003373651164222639,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.015521818352953982,0.00965326325489326,-0.005868555098060722,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.021437419924117563,0.013226446345749399,-0.008210973578368164,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.02867348785702578,0.018371474979547178,-0.010302012877478603,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.020505632115456342,0.011993519595574,-0.008512112519882343,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.03089896796211314,0.0180261593979652,-0.01287280856414794,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.042323765857391685,0.023912524232988362,-0.018411241624403323,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05769895610961706,0.03213991227293494,-0.025559043836682123,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.02885466885994864,0.02053841084547984,-0.008316258014468801,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.03758552183488046,0.02538443483002974,-0.01220108700485072,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.04708983928827256,0.031369899667127,-0.01571993962114556,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.06098616911039269,0.03647700946377694,-0.02450915964661575,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.02103199655460996,0.013891500318571021,-0.007140496236038938,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.032667065476013,0.02043276404264894,-0.012234301433364063,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.045080056069180766,0.027649094559869598,-0.017430961509311168,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,opd,80.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.05989580414416794,0.0384164333368812,-0.021479370807286735,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,-0.00083992726922164,-0.0007301293134645001,0.0001097979557571399,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,-0.0005926440262808,-0.0011928794901708,-0.0006002354638899999,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,-0.0009122169365902201,-0.0017053077767476802,-0.0007930908401574601,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,-0.00082366499686808,-0.0017866936937993999,-0.0009630286969313198,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00444214961222156,0.0019418565837236398,-0.0025002930284979204,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00732321832505328,0.00367763548753816,-0.00364558283751512,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01123685687258846,0.00517411479604462,-0.00606274207654384,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.01642460447166508,0.0079898337379962,-0.00843477073366888,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.0004136455759058399,-0.00053258441108908,-0.0009462299869949199,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,8.068921812260082e-06,-0.00132963831925796,-0.0013377072410702203,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,2.2377237309159898e-05,-0.00143327736560484,-0.0014556546029139998,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.00239780923010738,-0.00221130957587316,-0.00460911880598054,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00035928294464024,0.00016595069468632002,-0.00019333224995391997,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.00106522038812316,0.00066297846213582,-0.0004022419259873401,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00139420978008074,0.00081225868170094,-0.0005819510983798,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,20.0,E_mmluPro,E_ood,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.0037600151365758,0.00111371556967752,-0.00264629956689828,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,-0.00080653400852318,-0.00107324663959976,-0.00026671263107658,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,-0.0009301860117452802,-0.00179170952733618,-0.0008615235155908998,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,-0.00066016065189476,-0.00211263975230776,-0.001452479100413,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_general,E_general,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,-6.486652818293997e-05,-0.00282524936418146,-0.00276038283599852,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,0.00386534872768812,0.0016378679257168204,-0.0022274808019712997,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,0.0069138623840893,0.0032781004500025204,-0.0036357619340867797,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.01057469128695156,0.00500602623330266,-0.0055686650536489,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_ifeval,E_if,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.1,0.0157253037723644,0.0070531702804200805,-0.00867213349194432,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.01,-0.00021182249641802007,-0.0009873386283069199,-0.0007755161318888998,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.025,-0.00020316040198951993,-0.00258749995447808,-0.00238433955248856,,,,,,
RR3_centered_vs_uncentered_epsilon_expanded_audit,llama,seqkd,40.0,E_mathHeld,E_math,14.0,5.0,,,READY_REUSE_MODULE_ROWS,0.05,0.00035245123794063973,-0.00223066735198962,-0.0025831185899302597,,,,,,
