arm,base_r_epsilon,epsilon,layer,module,n_samples,probe,r_epsilon,r_epsilon_delta,shared_base_compute,step,track
alpha05,1764,0.01,18,mlp.down_proj,30,E_math_hard_v2,1756,-8,False,320,per_checkpoint
alpha05,1417,0.025,18,mlp.down_proj,30,E_math_hard_v2,1407,-10,False,320,per_checkpoint
alpha05,1117,0.05,18,mlp.down_proj,30,E_math_hard_v2,1106,-11,False,320,per_checkpoint
alpha05,795,0.1,18,mlp.down_proj,30,E_math_hard_v2,784,-11,False,320,per_checkpoint
alpha05,686,0.01,18,self_attn.q_proj,128,E_ood,686,0,True,0,per_checkpoint
alpha05,319,0.025,18,self_attn.q_proj,128,E_ood,319,0,True,0,per_checkpoint
alpha05,121,0.05,18,self_attn.q_proj,128,E_ood,121,0,True,0,per_checkpoint
alpha05,26,0.1,18,self_attn.q_proj,128,E_ood,26,0,True,0,per_checkpoint
alpha05,402,0.01,18,self_attn.k_proj,128,E_ood,402,0,True,0,per_checkpoint
alpha05,230,0.025,18,self_attn.k_proj,128,E_ood,230,0,True,0,per_checkpoint
alpha05,116,0.05,18,self_attn.k_proj,128,E_ood,116,0,True,0,per_checkpoint
alpha05,40,0.1,18,self_attn.k_proj,128,E_ood,40,0,True,0,per_checkpoint
alpha05,729,0.01,18,self_attn.v_proj,128,E_ood,729,0,True,0,per_checkpoint
alpha05,572,0.025,18,self_attn.v_proj,128,E_ood,572,0,True,0,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_ood,431,0,True,0,per_checkpoint
alpha05,278,0.1,18,self_attn.v_proj,128,E_ood,278,0,True,0,per_checkpoint
alpha05,1471,0.01,18,self_attn.o_proj,128,E_ood,1471,0,True,0,per_checkpoint
alpha05,1106,0.025,18,self_attn.o_proj,128,E_ood,1106,0,True,0,per_checkpoint
alpha05,811,0.05,18,self_attn.o_proj,128,E_ood,811,0,True,0,per_checkpoint
alpha05,518,0.1,18,self_attn.o_proj,128,E_ood,518,0,True,0,per_checkpoint
alpha05,1668,0.01,18,mlp.gate_proj,128,E_ood,1668,0,True,0,per_checkpoint
alpha05,1164,0.025,18,mlp.gate_proj,128,E_ood,1164,0,True,0,per_checkpoint
alpha05,732,0.05,18,mlp.gate_proj,128,E_ood,732,0,True,0,per_checkpoint
alpha05,328,0.1,18,mlp.gate_proj,128,E_ood,328,0,True,0,per_checkpoint
alpha05,2030,0.01,18,mlp.up_proj,128,E_ood,2030,0,True,0,per_checkpoint
alpha05,1656,0.025,18,mlp.up_proj,128,E_ood,1656,0,True,0,per_checkpoint
alpha05,1282,0.05,18,mlp.up_proj,128,E_ood,1282,0,True,0,per_checkpoint
alpha05,851,0.1,18,mlp.up_proj,128,E_ood,851,0,True,0,per_checkpoint
alpha05,2156,0.01,18,mlp.down_proj,128,E_ood,2156,0,True,0,per_checkpoint
alpha05,1847,0.025,18,mlp.down_proj,128,E_ood,1847,0,True,0,per_checkpoint
alpha05,1519,0.05,18,mlp.down_proj,128,E_ood,1519,0,True,0,per_checkpoint
alpha05,1115,0.1,18,mlp.down_proj,128,E_ood,1115,0,True,0,per_checkpoint
alpha05,686,0.01,18,self_attn.q_proj,128,E_ood,688,2,False,5,per_checkpoint
alpha05,319,0.025,18,self_attn.q_proj,128,E_ood,320,1,False,5,per_checkpoint
alpha05,121,0.05,18,self_attn.q_proj,128,E_ood,122,1,False,5,per_checkpoint
alpha05,26,0.1,18,self_attn.q_proj,128,E_ood,26,0,False,5,per_checkpoint
alpha05,402,0.01,18,self_attn.k_proj,128,E_ood,403,1,False,5,per_checkpoint
alpha05,230,0.025,18,self_attn.k_proj,128,E_ood,230,0,False,5,per_checkpoint
alpha05,116,0.05,18,self_attn.k_proj,128,E_ood,116,0,False,5,per_checkpoint
alpha05,40,0.1,18,self_attn.k_proj,128,E_ood,41,1,False,5,per_checkpoint
alpha05,729,0.01,18,self_attn.v_proj,128,E_ood,729,0,False,5,per_checkpoint
alpha05,572,0.025,18,self_attn.v_proj,128,E_ood,572,0,False,5,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_ood,431,0,False,5,per_checkpoint
alpha05,278,0.1,18,self_attn.v_proj,128,E_ood,278,0,False,5,per_checkpoint
alpha05,1471,0.01,18,self_attn.o_proj,128,E_ood,1473,2,False,5,per_checkpoint
alpha05,1106,0.025,18,self_attn.o_proj,128,E_ood,1108,2,False,5,per_checkpoint
alpha05,811,0.05,18,self_attn.o_proj,128,E_ood,813,2,False,5,per_checkpoint
alpha05,518,0.1,18,self_attn.o_proj,128,E_ood,520,2,False,5,per_checkpoint
alpha05,1668,0.01,18,mlp.gate_proj,128,E_ood,1668,0,False,5,per_checkpoint
alpha05,1164,0.025,18,mlp.gate_proj,128,E_ood,1165,1,False,5,per_checkpoint
alpha05,732,0.05,18,mlp.gate_proj,128,E_ood,733,1,False,5,per_checkpoint
alpha05,328,0.1,18,mlp.gate_proj,128,E_ood,328,0,False,5,per_checkpoint
alpha05,2030,0.01,18,mlp.up_proj,128,E_ood,2030,0,False,5,per_checkpoint
alpha05,1656,0.025,18,mlp.up_proj,128,E_ood,1656,0,False,5,per_checkpoint
alpha05,1282,0.05,18,mlp.up_proj,128,E_ood,1282,0,False,5,per_checkpoint
alpha05,851,0.1,18,mlp.up_proj,128,E_ood,852,1,False,5,per_checkpoint
alpha05,2156,0.01,18,mlp.down_proj,128,E_ood,2156,0,False,5,per_checkpoint
alpha05,1847,0.025,18,mlp.down_proj,128,E_ood,1847,0,False,5,per_checkpoint
alpha05,1519,0.05,18,mlp.down_proj,128,E_ood,1519,0,False,5,per_checkpoint
alpha05,1115,0.1,18,mlp.down_proj,128,E_ood,1114,-1,False,5,per_checkpoint
alpha05,686,0.01,18,self_attn.q_proj,128,E_ood,688,2,False,20,per_checkpoint
alpha05,319,0.025,18,self_attn.q_proj,128,E_ood,321,2,False,20,per_checkpoint
alpha05,121,0.05,18,self_attn.q_proj,128,E_ood,123,2,False,20,per_checkpoint
alpha05,26,0.1,18,self_attn.q_proj,128,E_ood,26,0,False,20,per_checkpoint
alpha05,402,0.01,18,self_attn.k_proj,128,E_ood,403,1,False,20,per_checkpoint
alpha05,230,0.025,18,self_attn.k_proj,128,E_ood,231,1,False,20,per_checkpoint
alpha05,116,0.05,18,self_attn.k_proj,128,E_ood,117,1,False,20,per_checkpoint
alpha05,40,0.1,18,self_attn.k_proj,128,E_ood,41,1,False,20,per_checkpoint
alpha05,729,0.01,18,self_attn.v_proj,128,E_ood,729,0,False,20,per_checkpoint
alpha05,572,0.025,18,self_attn.v_proj,128,E_ood,572,0,False,20,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_ood,431,0,False,20,per_checkpoint
alpha05,278,0.1,18,self_attn.v_proj,128,E_ood,278,0,False,20,per_checkpoint
alpha05,1471,0.01,18,self_attn.o_proj,128,E_ood,1475,4,False,20,per_checkpoint
alpha05,1106,0.025,18,self_attn.o_proj,128,E_ood,1109,3,False,20,per_checkpoint
alpha05,811,0.05,18,self_attn.o_proj,128,E_ood,814,3,False,20,per_checkpoint
alpha05,518,0.1,18,self_attn.o_proj,128,E_ood,521,3,False,20,per_checkpoint
alpha05,1668,0.01,18,mlp.gate_proj,128,E_ood,1666,-2,False,20,per_checkpoint
alpha05,1164,0.025,18,mlp.gate_proj,128,E_ood,1163,-1,False,20,per_checkpoint
alpha05,732,0.05,18,mlp.gate_proj,128,E_ood,731,-1,False,20,per_checkpoint
alpha05,328,0.1,18,mlp.gate_proj,128,E_ood,327,-1,False,20,per_checkpoint
alpha05,2030,0.01,18,mlp.up_proj,128,E_ood,2029,-1,False,20,per_checkpoint
alpha05,1656,0.025,18,mlp.up_proj,128,E_ood,1656,0,False,20,per_checkpoint
alpha05,1282,0.05,18,mlp.up_proj,128,E_ood,1283,1,False,20,per_checkpoint
alpha05,851,0.1,18,mlp.up_proj,128,E_ood,852,1,False,20,per_checkpoint
alpha05,2156,0.01,18,mlp.down_proj,128,E_ood,2157,1,False,20,per_checkpoint
alpha05,1847,0.025,18,mlp.down_proj,128,E_ood,1849,2,False,20,per_checkpoint
alpha05,1519,0.05,18,mlp.down_proj,128,E_ood,1521,2,False,20,per_checkpoint
alpha05,1115,0.1,18,mlp.down_proj,128,E_ood,1117,2,False,20,per_checkpoint
alpha05,686,0.01,18,self_attn.q_proj,128,E_ood,683,-3,False,40,per_checkpoint
alpha05,319,0.025,18,self_attn.q_proj,128,E_ood,318,-1,False,40,per_checkpoint
alpha05,121,0.05,18,self_attn.q_proj,128,E_ood,121,0,False,40,per_checkpoint
alpha05,26,0.1,18,self_attn.q_proj,128,E_ood,26,0,False,40,per_checkpoint
alpha05,402,0.01,18,self_attn.k_proj,128,E_ood,401,-1,False,40,per_checkpoint
alpha05,230,0.025,18,self_attn.k_proj,128,E_ood,230,0,False,40,per_checkpoint
alpha05,116,0.05,18,self_attn.k_proj,128,E_ood,116,0,False,40,per_checkpoint
alpha05,40,0.1,18,self_attn.k_proj,128,E_ood,41,1,False,40,per_checkpoint
alpha05,729,0.01,18,self_attn.v_proj,128,E_ood,727,-2,False,40,per_checkpoint
alpha05,572,0.025,18,self_attn.v_proj,128,E_ood,569,-3,False,40,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_ood,428,-3,False,40,per_checkpoint
alpha05,278,0.1,18,self_attn.v_proj,128,E_ood,275,-3,False,40,per_checkpoint
alpha05,1471,0.01,18,self_attn.o_proj,128,E_ood,1471,0,False,40,per_checkpoint
alpha05,1106,0.025,18,self_attn.o_proj,128,E_ood,1106,0,False,40,per_checkpoint
alpha05,811,0.05,18,self_attn.o_proj,128,E_ood,811,0,False,40,per_checkpoint
alpha05,518,0.1,18,self_attn.o_proj,128,E_ood,518,0,False,40,per_checkpoint
alpha05,1668,0.01,18,mlp.gate_proj,128,E_ood,1662,-6,False,40,per_checkpoint
alpha05,1164,0.025,18,mlp.gate_proj,128,E_ood,1158,-6,False,40,per_checkpoint
alpha05,732,0.05,18,mlp.gate_proj,128,E_ood,726,-6,False,40,per_checkpoint
alpha05,328,0.1,18,mlp.gate_proj,128,E_ood,323,-5,False,40,per_checkpoint
alpha05,2030,0.01,18,mlp.up_proj,128,E_ood,2027,-3,False,40,per_checkpoint
alpha05,1656,0.025,18,mlp.up_proj,128,E_ood,1652,-4,False,40,per_checkpoint
alpha05,1282,0.05,18,mlp.up_proj,128,E_ood,1279,-3,False,40,per_checkpoint
alpha05,851,0.1,18,mlp.up_proj,128,E_ood,849,-2,False,40,per_checkpoint
alpha05,2156,0.01,18,mlp.down_proj,128,E_ood,2156,0,False,40,per_checkpoint
alpha05,1847,0.025,18,mlp.down_proj,128,E_ood,1847,0,False,40,per_checkpoint
alpha05,1519,0.05,18,mlp.down_proj,128,E_ood,1519,0,False,40,per_checkpoint
alpha05,1115,0.1,18,mlp.down_proj,128,E_ood,1115,0,False,40,per_checkpoint
alpha05,686,0.01,18,self_attn.q_proj,128,E_ood,676,-10,False,80,per_checkpoint
alpha05,319,0.025,18,self_attn.q_proj,128,E_ood,313,-6,False,80,per_checkpoint
alpha05,121,0.05,18,self_attn.q_proj,128,E_ood,119,-2,False,80,per_checkpoint
alpha05,26,0.1,18,self_attn.q_proj,128,E_ood,25,-1,False,80,per_checkpoint
alpha05,402,0.01,18,self_attn.k_proj,128,E_ood,400,-2,False,80,per_checkpoint
alpha05,230,0.025,18,self_attn.k_proj,128,E_ood,229,-1,False,80,per_checkpoint
alpha05,116,0.05,18,self_attn.k_proj,128,E_ood,116,0,False,80,per_checkpoint
alpha05,40,0.1,18,self_attn.k_proj,128,E_ood,41,1,False,80,per_checkpoint
alpha05,729,0.01,18,self_attn.v_proj,128,E_ood,725,-4,False,80,per_checkpoint
alpha05,572,0.025,18,self_attn.v_proj,128,E_ood,567,-5,False,80,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_ood,426,-5,False,80,per_checkpoint
alpha05,278,0.1,18,self_attn.v_proj,128,E_ood,273,-5,False,80,per_checkpoint
alpha05,1471,0.01,18,self_attn.o_proj,128,E_ood,1469,-2,False,80,per_checkpoint
alpha05,1106,0.025,18,self_attn.o_proj,128,E_ood,1104,-2,False,80,per_checkpoint
alpha05,811,0.05,18,self_attn.o_proj,128,E_ood,809,-2,False,80,per_checkpoint
alpha05,518,0.1,18,self_attn.o_proj,128,E_ood,517,-1,False,80,per_checkpoint
alpha05,1668,0.01,18,mlp.gate_proj,128,E_ood,1660,-8,False,80,per_checkpoint
alpha05,1164,0.025,18,mlp.gate_proj,128,E_ood,1156,-8,False,80,per_checkpoint
alpha05,732,0.05,18,mlp.gate_proj,128,E_ood,724,-8,False,80,per_checkpoint
alpha05,328,0.1,18,mlp.gate_proj,128,E_ood,322,-6,False,80,per_checkpoint
alpha05,2030,0.01,18,mlp.up_proj,128,E_ood,2025,-5,False,80,per_checkpoint
alpha05,1656,0.025,18,mlp.up_proj,128,E_ood,1650,-6,False,80,per_checkpoint
alpha05,1282,0.05,18,mlp.up_proj,128,E_ood,1276,-6,False,80,per_checkpoint
alpha05,851,0.1,18,mlp.up_proj,128,E_ood,846,-5,False,80,per_checkpoint
alpha05,2156,0.01,18,mlp.down_proj,128,E_ood,2155,-1,False,80,per_checkpoint
alpha05,1847,0.025,18,mlp.down_proj,128,E_ood,1845,-2,False,80,per_checkpoint
alpha05,1519,0.05,18,mlp.down_proj,128,E_ood,1517,-2,False,80,per_checkpoint
alpha05,1115,0.1,18,mlp.down_proj,128,E_ood,1112,-3,False,80,per_checkpoint
alpha05,686,0.01,18,self_attn.q_proj,128,E_ood,659,-27,False,160,per_checkpoint
alpha05,319,0.025,18,self_attn.q_proj,128,E_ood,299,-20,False,160,per_checkpoint
alpha05,121,0.05,18,self_attn.q_proj,128,E_ood,111,-10,False,160,per_checkpoint
alpha05,26,0.1,18,self_attn.q_proj,128,E_ood,23,-3,False,160,per_checkpoint
alpha05,402,0.01,18,self_attn.k_proj,128,E_ood,395,-7,False,160,per_checkpoint
alpha05,230,0.025,18,self_attn.k_proj,128,E_ood,224,-6,False,160,per_checkpoint
alpha05,116,0.05,18,self_attn.k_proj,128,E_ood,113,-3,False,160,per_checkpoint
alpha05,40,0.1,18,self_attn.k_proj,128,E_ood,40,0,False,160,per_checkpoint
alpha05,729,0.01,18,self_attn.v_proj,128,E_ood,720,-9,False,160,per_checkpoint
alpha05,572,0.025,18,self_attn.v_proj,128,E_ood,561,-11,False,160,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_ood,420,-11,False,160,per_checkpoint
alpha05,278,0.1,18,self_attn.v_proj,128,E_ood,267,-11,False,160,per_checkpoint
alpha05,1471,0.01,18,self_attn.o_proj,128,E_ood,1456,-15,False,160,per_checkpoint
alpha05,1106,0.025,18,self_attn.o_proj,128,E_ood,1090,-16,False,160,per_checkpoint
alpha05,811,0.05,18,self_attn.o_proj,128,E_ood,795,-16,False,160,per_checkpoint
alpha05,518,0.1,18,self_attn.o_proj,128,E_ood,504,-14,False,160,per_checkpoint
alpha05,1668,0.01,18,mlp.gate_proj,128,E_ood,1649,-19,False,160,per_checkpoint
alpha05,1164,0.025,18,mlp.gate_proj,128,E_ood,1142,-22,False,160,per_checkpoint
alpha05,732,0.05,18,mlp.gate_proj,128,E_ood,710,-22,False,160,per_checkpoint
alpha05,328,0.1,18,mlp.gate_proj,128,E_ood,311,-17,False,160,per_checkpoint
alpha05,2030,0.01,18,mlp.up_proj,128,E_ood,2020,-10,False,160,per_checkpoint
alpha05,1656,0.025,18,mlp.up_proj,128,E_ood,1642,-14,False,160,per_checkpoint
alpha05,1282,0.05,18,mlp.up_proj,128,E_ood,1267,-15,False,160,per_checkpoint
alpha05,851,0.1,18,mlp.up_proj,128,E_ood,836,-15,False,160,per_checkpoint
alpha05,2156,0.01,18,mlp.down_proj,128,E_ood,2149,-7,False,160,per_checkpoint
alpha05,1847,0.025,18,mlp.down_proj,128,E_ood,1836,-11,False,160,per_checkpoint
alpha05,1519,0.05,18,mlp.down_proj,128,E_ood,1506,-13,False,160,per_checkpoint
alpha05,1115,0.1,18,mlp.down_proj,128,E_ood,1099,-16,False,160,per_checkpoint
alpha05,686,0.01,18,self_attn.q_proj,128,E_ood,645,-41,False,320,per_checkpoint
alpha05,319,0.025,18,self_attn.q_proj,128,E_ood,289,-30,False,320,per_checkpoint
alpha05,121,0.05,18,self_attn.q_proj,128,E_ood,106,-15,False,320,per_checkpoint
alpha05,26,0.1,18,self_attn.q_proj,128,E_ood,21,-5,False,320,per_checkpoint
alpha05,402,0.01,18,self_attn.k_proj,128,E_ood,390,-12,False,320,per_checkpoint
alpha05,230,0.025,18,self_attn.k_proj,128,E_ood,220,-10,False,320,per_checkpoint
alpha05,116,0.05,18,self_attn.k_proj,128,E_ood,109,-7,False,320,per_checkpoint
alpha05,40,0.1,18,self_attn.k_proj,128,E_ood,38,-2,False,320,per_checkpoint
alpha05,729,0.01,18,self_attn.v_proj,128,E_ood,716,-13,False,320,per_checkpoint
alpha05,572,0.025,18,self_attn.v_proj,128,E_ood,556,-16,False,320,per_checkpoint
alpha05,431,0.05,18,self_attn.v_proj,128,E_ood,414,-17,False,320,per_checkpoint
alpha05,278,0.1,18,self_attn.v_proj,128,E_ood,261,-17,False,320,per_checkpoint
alpha05,1471,0.01,18,self_attn.o_proj,128,E_ood,1449,-22,False,320,per_checkpoint
alpha05,1106,0.025,18,self_attn.o_proj,128,E_ood,1082,-24,False,320,per_checkpoint
alpha05,811,0.05,18,self_attn.o_proj,128,E_ood,788,-23,False,320,per_checkpoint
alpha05,518,0.1,18,self_attn.o_proj,128,E_ood,498,-20,False,320,per_checkpoint
alpha05,1668,0.01,18,mlp.gate_proj,128,E_ood,1643,-25,False,320,per_checkpoint
alpha05,1164,0.025,18,mlp.gate_proj,128,E_ood,1134,-30,False,320,per_checkpoint
alpha05,732,0.05,18,mlp.gate_proj,128,E_ood,703,-29,False,320,per_checkpoint
alpha05,328,0.1,18,mlp.gate_proj,128,E_ood,306,-22,False,320,per_checkpoint
alpha05,2030,0.01,18,mlp.up_proj,128,E_ood,2017,-13,False,320,per_checkpoint
alpha05,1656,0.025,18,mlp.up_proj,128,E_ood,1638,-18,False,320,per_checkpoint
alpha05,1282,0.05,18,mlp.up_proj,128,E_ood,1261,-21,False,320,per_checkpoint
alpha05,851,0.1,18,mlp.up_proj,128,E_ood,831,-20,False,320,per_checkpoint
alpha05,2156,0.01,18,mlp.down_proj,128,E_ood,2146,-10,False,320,per_checkpoint
alpha05,1847,0.025,18,mlp.down_proj,128,E_ood,1831,-16,False,320,per_checkpoint
alpha05,1519,0.05,18,mlp.down_proj,128,E_ood,1499,-20,False,320,per_checkpoint
alpha05,1115,0.1,18,mlp.down_proj,128,E_ood,1092,-23,False,320,per_checkpoint
alpha05,525,0.01,18,self_attn.q_proj,541,E_if,525,0,True,0,per_checkpoint
alpha05,210,0.025,18,self_attn.q_proj,541,E_if,210,0,True,0,per_checkpoint
alpha05,70,0.05,18,self_attn.q_proj,541,E_if,70,0,True,0,per_checkpoint
alpha05,11,0.1,18,self_attn.q_proj,541,E_if,11,0,True,0,per_checkpoint
alpha05,273,0.01,18,self_attn.k_proj,541,E_if,273,0,True,0,per_checkpoint
alpha05,123,0.025,18,self_attn.k_proj,541,E_if,123,0,True,0,per_checkpoint
alpha05,50,0.05,18,self_attn.k_proj,541,E_if,50,0,True,0,per_checkpoint
alpha05,16,0.1,18,self_attn.k_proj,541,E_if,16,0,True,0,per_checkpoint
alpha05,589,0.01,18,self_attn.v_proj,541,E_if,589,0,True,0,per_checkpoint
alpha05,404,0.025,18,self_attn.v_proj,541,E_if,404,0,True,0,per_checkpoint
alpha05,253,0.05,18,self_attn.v_proj,541,E_if,253,0,True,0,per_checkpoint
alpha05,116,0.1,18,self_attn.v_proj,541,E_if,116,0,True,0,per_checkpoint
alpha05,1349,0.01,18,self_attn.o_proj,541,E_if,1349,0,True,0,per_checkpoint
alpha05,971,0.025,18,self_attn.o_proj,541,E_if,971,0,True,0,per_checkpoint
alpha05,673,0.05,18,self_attn.o_proj,541,E_if,673,0,True,0,per_checkpoint
alpha05,388,0.1,18,self_attn.o_proj,541,E_if,388,0,True,0,per_checkpoint
alpha05,1529,0.01,18,mlp.gate_proj,541,E_if,1529,0,True,0,per_checkpoint
alpha05,1006,0.025,18,mlp.gate_proj,541,E_if,1006,0,True,0,per_checkpoint
alpha05,584,0.05,18,mlp.gate_proj,541,E_if,584,0,True,0,per_checkpoint
alpha05,228,0.1,18,mlp.gate_proj,541,E_if,228,0,True,0,per_checkpoint
alpha05,1934,0.01,18,mlp.up_proj,541,E_if,1934,0,True,0,per_checkpoint
alpha05,1522,0.025,18,mlp.up_proj,541,E_if,1522,0,True,0,per_checkpoint
alpha05,1128,0.05,18,mlp.up_proj,541,E_if,1128,0,True,0,per_checkpoint
alpha05,696,0.1,18,mlp.up_proj,541,E_if,696,0,True,0,per_checkpoint
alpha05,2024,0.01,18,mlp.down_proj,541,E_if,2024,0,True,0,per_checkpoint
alpha05,1649,0.025,18,mlp.down_proj,541,E_if,1649,0,True,0,per_checkpoint
alpha05,1274,0.05,18,mlp.down_proj,541,E_if,1274,0,True,0,per_checkpoint
alpha05,839,0.1,18,mlp.down_proj,541,E_if,839,0,True,0,per_checkpoint
alpha05,525,0.01,18,self_attn.q_proj,541,E_if,526,1,False,5,per_checkpoint
alpha05,210,0.025,18,self_attn.q_proj,541,E_if,210,0,False,5,per_checkpoint
alpha05,70,0.05,18,self_attn.q_proj,541,E_if,70,0,False,5,per_checkpoint
alpha05,11,0.1,18,self_attn.q_proj,541,E_if,11,0,False,5,per_checkpoint
alpha05,273,0.01,18,self_attn.k_proj,541,E_if,272,-1,False,5,per_checkpoint
alpha05,123,0.025,18,self_attn.k_proj,541,E_if,123,0,False,5,per_checkpoint
alpha05,50,0.05,18,self_attn.k_proj,541,E_if,50,0,False,5,per_checkpoint
alpha05,16,0.1,18,self_attn.k_proj,541,E_if,16,0,False,5,per_checkpoint
alpha05,589,0.01,18,self_attn.v_proj,541,E_if,589,0,False,5,per_checkpoint
alpha05,404,0.025,18,self_attn.v_proj,541,E_if,403,-1,False,5,per_checkpoint
alpha05,253,0.05,18,self_attn.v_proj,541,E_if,253,0,False,5,per_checkpoint
alpha05,116,0.1,18,self_attn.v_proj,541,E_if,116,0,False,5,per_checkpoint
alpha05,1349,0.01,18,self_attn.o_proj,541,E_if,1349,0,False,5,per_checkpoint
alpha05,971,0.025,18,self_attn.o_proj,541,E_if,972,1,False,5,per_checkpoint
alpha05,673,0.05,18,self_attn.o_proj,541,E_if,674,1,False,5,per_checkpoint
alpha05,388,0.1,18,self_attn.o_proj,541,E_if,389,1,False,5,per_checkpoint
alpha05,1529,0.01,18,mlp.gate_proj,541,E_if,1528,-1,False,5,per_checkpoint
alpha05,1006,0.025,18,mlp.gate_proj,541,E_if,1004,-2,False,5,per_checkpoint
alpha05,584,0.05,18,mlp.gate_proj,541,E_if,583,-1,False,5,per_checkpoint
alpha05,228,0.1,18,mlp.gate_proj,541,E_if,227,-1,False,5,per_checkpoint
alpha05,1934,0.01,18,mlp.up_proj,541,E_if,1934,0,False,5,per_checkpoint
alpha05,1522,0.025,18,mlp.up_proj,541,E_if,1522,0,False,5,per_checkpoint
alpha05,1128,0.05,18,mlp.up_proj,541,E_if,1128,0,False,5,per_checkpoint
alpha05,696,0.1,18,mlp.up_proj,541,E_if,696,0,False,5,per_checkpoint
alpha05,2024,0.01,18,mlp.down_proj,541,E_if,2024,0,False,5,per_checkpoint
alpha05,1649,0.025,18,mlp.down_proj,541,E_if,1649,0,False,5,per_checkpoint
alpha05,1274,0.05,18,mlp.down_proj,541,E_if,1274,0,False,5,per_checkpoint
alpha05,839,0.1,18,mlp.down_proj,541,E_if,839,0,False,5,per_checkpoint
alpha05,525,0.01,18,self_attn.q_proj,541,E_if,530,5,False,20,per_checkpoint
alpha05,210,0.025,18,self_attn.q_proj,541,E_if,213,3,False,20,per_checkpoint
alpha05,70,0.05,18,self_attn.q_proj,541,E_if,72,2,False,20,per_checkpoint
alpha05,11,0.1,18,self_attn.q_proj,541,E_if,12,1,False,20,per_checkpoint
alpha05,273,0.01,18,self_attn.k_proj,541,E_if,273,0,False,20,per_checkpoint
alpha05,123,0.025,18,self_attn.k_proj,541,E_if,124,1,False,20,per_checkpoint
alpha05,50,0.05,18,self_attn.k_proj,541,E_if,51,1,False,20,per_checkpoint
alpha05,16,0.1,18,self_attn.k_proj,541,E_if,16,0,False,20,per_checkpoint
alpha05,589,0.01,18,self_attn.v_proj,541,E_if,589,0,False,20,per_checkpoint
alpha05,404,0.025,18,self_attn.v_proj,541,E_if,404,0,False,20,per_checkpoint
alpha05,253,0.05,18,self_attn.v_proj,541,E_if,254,1,False,20,per_checkpoint
alpha05,116,0.1,18,self_attn.v_proj,541,E_if,117,1,False,20,per_checkpoint
alpha05,1349,0.01,18,self_attn.o_proj,541,E_if,1356,7,False,20,per_checkpoint
alpha05,971,0.025,18,self_attn.o_proj,541,E_if,978,7,False,20,per_checkpoint
alpha05,673,0.05,18,self_attn.o_proj,541,E_if,680,7,False,20,per_checkpoint
alpha05,388,0.1,18,self_attn.o_proj,541,E_if,395,7,False,20,per_checkpoint
alpha05,1529,0.01,18,mlp.gate_proj,541,E_if,1527,-2,False,20,per_checkpoint
alpha05,1006,0.025,18,mlp.gate_proj,541,E_if,1003,-3,False,20,per_checkpoint
alpha05,584,0.05,18,mlp.gate_proj,541,E_if,582,-2,False,20,per_checkpoint
alpha05,228,0.1,18,mlp.gate_proj,541,E_if,226,-2,False,20,per_checkpoint
alpha05,1934,0.01,18,mlp.up_proj,541,E_if,1934,0,False,20,per_checkpoint
alpha05,1522,0.025,18,mlp.up_proj,541,E_if,1522,0,False,20,per_checkpoint
alpha05,1128,0.05,18,mlp.up_proj,541,E_if,1129,1,False,20,per_checkpoint
alpha05,696,0.1,18,mlp.up_proj,541,E_if,697,1,False,20,per_checkpoint
alpha05,2024,0.01,18,mlp.down_proj,541,E_if,2026,2,False,20,per_checkpoint
alpha05,1649,0.025,18,mlp.down_proj,541,E_if,1653,4,False,20,per_checkpoint
alpha05,1274,0.05,18,mlp.down_proj,541,E_if,1279,5,False,20,per_checkpoint
alpha05,839,0.1,18,mlp.down_proj,541,E_if,844,5,False,20,per_checkpoint
alpha05,525,0.01,18,self_attn.q_proj,541,E_if,525,0,False,40,per_checkpoint
alpha05,210,0.025,18,self_attn.q_proj,541,E_if,211,1,False,40,per_checkpoint
alpha05,70,0.05,18,self_attn.q_proj,541,E_if,70,0,False,40,per_checkpoint
alpha05,11,0.1,18,self_attn.q_proj,541,E_if,11,0,False,40,per_checkpoint
alpha05,273,0.01,18,self_attn.k_proj,541,E_if,271,-2,False,40,per_checkpoint
alpha05,123,0.025,18,self_attn.k_proj,541,E_if,123,0,False,40,per_checkpoint
alpha05,50,0.05,18,self_attn.k_proj,541,E_if,50,0,False,40,per_checkpoint
alpha05,16,0.1,18,self_attn.k_proj,541,E_if,16,0,False,40,per_checkpoint
alpha05,589,0.01,18,self_attn.v_proj,541,E_if,586,-3,False,40,per_checkpoint
alpha05,404,0.025,18,self_attn.v_proj,541,E_if,401,-3,False,40,per_checkpoint
alpha05,253,0.05,18,self_attn.v_proj,541,E_if,251,-2,False,40,per_checkpoint
alpha05,116,0.1,18,self_attn.v_proj,541,E_if,115,-1,False,40,per_checkpoint
alpha05,1349,0.01,18,self_attn.o_proj,541,E_if,1350,1,False,40,per_checkpoint
alpha05,971,0.025,18,self_attn.o_proj,541,E_if,973,2,False,40,per_checkpoint
alpha05,673,0.05,18,self_attn.o_proj,541,E_if,675,2,False,40,per_checkpoint
