arm,base_r_epsilon,delta_from_base,epsilon,layer,module,n_samples,probe,r_epsilon,step,track
offkd,828,-7,0.05,21,mlp.gate_proj,128,E_ood,821,5,per_checkpoint
offkd,387,-4,0.1,21,mlp.gate_proj,128,E_ood,383,5,per_checkpoint
offkd,2272,-3,0.01,21,mlp.up_proj,128,E_ood,2269,5,per_checkpoint
offkd,1792,-4,0.025,21,mlp.up_proj,128,E_ood,1788,5,per_checkpoint
offkd,1347,-4,0.05,21,mlp.up_proj,128,E_ood,1343,5,per_checkpoint
offkd,865,-4,0.1,21,mlp.up_proj,128,E_ood,861,5,per_checkpoint
offkd,2445,-2,0.01,21,mlp.down_proj,128,E_ood,2443,5,per_checkpoint
offkd,2047,-2,0.025,21,mlp.down_proj,128,E_ood,2045,5,per_checkpoint
offkd,1654,-3,0.05,21,mlp.down_proj,128,E_ood,1651,5,per_checkpoint
offkd,1195,-3,0.1,21,mlp.down_proj,128,E_ood,1192,5,per_checkpoint
offkd,558,-1,0.01,7,self_attn.q_proj,541,E_if,557,5,per_checkpoint
offkd,253,-1,0.025,7,self_attn.q_proj,541,E_if,252,5,per_checkpoint
offkd,97,0,0.05,7,self_attn.q_proj,541,E_if,97,5,per_checkpoint
offkd,23,0,0.1,7,self_attn.q_proj,541,E_if,23,5,per_checkpoint
offkd,327,-1,0.01,7,self_attn.k_proj,541,E_if,326,5,per_checkpoint
offkd,172,-1,0.025,7,self_attn.k_proj,541,E_if,171,5,per_checkpoint
offkd,81,0,0.05,7,self_attn.k_proj,541,E_if,81,5,per_checkpoint
offkd,27,0,0.1,7,self_attn.k_proj,541,E_if,27,5,per_checkpoint
offkd,735,0,0.01,7,self_attn.v_proj,541,E_if,735,5,per_checkpoint
offkd,575,0,0.025,7,self_attn.v_proj,541,E_if,575,5,per_checkpoint
offkd,430,0,0.05,7,self_attn.v_proj,541,E_if,430,5,per_checkpoint
offkd,276,0,0.1,7,self_attn.v_proj,541,E_if,276,5,per_checkpoint
offkd,1347,-1,0.01,7,self_attn.o_proj,541,E_if,1346,5,per_checkpoint
offkd,979,-1,0.025,7,self_attn.o_proj,541,E_if,978,5,per_checkpoint
offkd,692,-1,0.05,7,self_attn.o_proj,541,E_if,691,5,per_checkpoint
offkd,417,-1,0.1,7,self_attn.o_proj,541,E_if,416,5,per_checkpoint
offkd,1624,-4,0.01,7,mlp.gate_proj,541,E_if,1620,5,per_checkpoint
offkd,1008,-4,0.025,7,mlp.gate_proj,541,E_if,1004,5,per_checkpoint
offkd,547,-3,0.05,7,mlp.gate_proj,541,E_if,544,5,per_checkpoint
offkd,194,-2,0.1,7,mlp.gate_proj,541,E_if,192,5,per_checkpoint
offkd,2268,-2,0.01,7,mlp.up_proj,541,E_if,2266,5,per_checkpoint
offkd,1780,-2,0.025,7,mlp.up_proj,541,E_if,1778,5,per_checkpoint
offkd,1322,-3,0.05,7,mlp.up_proj,541,E_if,1319,5,per_checkpoint
offkd,822,-3,0.1,7,mlp.up_proj,541,E_if,819,5,per_checkpoint
offkd,2454,-2,0.01,7,mlp.down_proj,541,E_if,2452,5,per_checkpoint
offkd,2074,-3,0.025,7,mlp.down_proj,541,E_if,2071,5,per_checkpoint
offkd,1690,-4,0.05,7,mlp.down_proj,541,E_if,1686,5,per_checkpoint
offkd,1231,-4,0.1,7,mlp.down_proj,541,E_if,1227,5,per_checkpoint
offkd,630,-3,0.01,14,self_attn.q_proj,541,E_if,627,5,per_checkpoint
offkd,309,-2,0.025,14,self_attn.q_proj,541,E_if,307,5,per_checkpoint
offkd,135,-1,0.05,14,self_attn.q_proj,541,E_if,134,5,per_checkpoint
offkd,44,0,0.1,14,self_attn.q_proj,541,E_if,44,5,per_checkpoint
offkd,344,-1,0.01,14,self_attn.k_proj,541,E_if,343,5,per_checkpoint
offkd,188,0,0.025,14,self_attn.k_proj,541,E_if,188,5,per_checkpoint
offkd,98,-1,0.05,14,self_attn.k_proj,541,E_if,97,5,per_checkpoint
offkd,42,0,0.1,14,self_attn.k_proj,541,E_if,42,5,per_checkpoint
offkd,831,-1,0.01,14,self_attn.v_proj,541,E_if,830,5,per_checkpoint
offkd,703,-1,0.025,14,self_attn.v_proj,541,E_if,702,5,per_checkpoint
offkd,571,-1,0.05,14,self_attn.v_proj,541,E_if,570,5,per_checkpoint
offkd,408,-1,0.1,14,self_attn.v_proj,541,E_if,407,5,per_checkpoint
offkd,1511,-1,0.01,14,self_attn.o_proj,541,E_if,1510,5,per_checkpoint
offkd,1158,-2,0.025,14,self_attn.o_proj,541,E_if,1156,5,per_checkpoint
offkd,868,-2,0.05,14,self_attn.o_proj,541,E_if,866,5,per_checkpoint
offkd,572,-2,0.1,14,self_attn.o_proj,541,E_if,570,5,per_checkpoint
offkd,1310,-5,0.01,14,mlp.gate_proj,541,E_if,1305,5,per_checkpoint
offkd,710,-4,0.025,14,mlp.gate_proj,541,E_if,706,5,per_checkpoint
offkd,328,-2,0.05,14,mlp.gate_proj,541,E_if,326,5,per_checkpoint
offkd,96,-1,0.1,14,mlp.gate_proj,541,E_if,95,5,per_checkpoint
offkd,2179,-4,0.01,14,mlp.up_proj,541,E_if,2175,5,per_checkpoint
offkd,1671,-5,0.025,14,mlp.up_proj,541,E_if,1666,5,per_checkpoint
offkd,1208,-5,0.05,14,mlp.up_proj,541,E_if,1203,5,per_checkpoint
offkd,722,-4,0.1,14,mlp.up_proj,541,E_if,718,5,per_checkpoint
offkd,2435,-4,0.01,14,mlp.down_proj,541,E_if,2431,5,per_checkpoint
offkd,2031,-6,0.025,14,mlp.down_proj,541,E_if,2025,5,per_checkpoint
offkd,1632,-6,0.05,14,mlp.down_proj,541,E_if,1626,5,per_checkpoint
offkd,1166,-6,0.1,14,mlp.down_proj,541,E_if,1160,5,per_checkpoint
offkd,758,-7,0.01,21,self_attn.q_proj,541,E_if,751,5,per_checkpoint
offkd,366,-5,0.025,21,self_attn.q_proj,541,E_if,361,5,per_checkpoint
offkd,143,-3,0.05,21,self_attn.q_proj,541,E_if,140,5,per_checkpoint
offkd,31,-1,0.1,21,self_attn.q_proj,541,E_if,30,5,per_checkpoint
offkd,398,-2,0.01,21,self_attn.k_proj,541,E_if,396,5,per_checkpoint
offkd,218,-2,0.025,21,self_attn.k_proj,541,E_if,216,5,per_checkpoint
offkd,100,-1,0.05,21,self_attn.k_proj,541,E_if,99,5,per_checkpoint
offkd,34,-1,0.1,21,self_attn.k_proj,541,E_if,33,5,per_checkpoint
offkd,777,-2,0.01,21,self_attn.v_proj,541,E_if,775,5,per_checkpoint
offkd,639,-2,0.025,21,self_attn.v_proj,541,E_if,637,5,per_checkpoint
offkd,503,-2,0.05,21,self_attn.v_proj,541,E_if,501,5,per_checkpoint
offkd,346,-3,0.1,21,self_attn.v_proj,541,E_if,343,5,per_checkpoint
offkd,1518,-7,0.01,21,self_attn.o_proj,541,E_if,1511,5,per_checkpoint
offkd,1147,-6,0.025,21,self_attn.o_proj,541,E_if,1141,5,per_checkpoint
offkd,848,-5,0.05,21,self_attn.o_proj,541,E_if,843,5,per_checkpoint
offkd,549,-4,0.1,21,self_attn.o_proj,541,E_if,545,5,per_checkpoint
offkd,1786,-12,0.01,21,mlp.gate_proj,541,E_if,1774,5,per_checkpoint
offkd,1198,-14,0.025,21,mlp.gate_proj,541,E_if,1184,5,per_checkpoint
offkd,725,-12,0.05,21,mlp.gate_proj,541,E_if,713,5,per_checkpoint
offkd,306,-8,0.1,21,mlp.gate_proj,541,E_if,298,5,per_checkpoint
offkd,2231,-9,0.01,21,mlp.up_proj,541,E_if,2222,5,per_checkpoint
offkd,1741,-11,0.025,21,mlp.up_proj,541,E_if,1730,5,per_checkpoint
offkd,1291,-11,0.05,21,mlp.up_proj,541,E_if,1280,5,per_checkpoint
offkd,809,-11,0.1,21,mlp.up_proj,541,E_if,798,5,per_checkpoint
offkd,2416,-7,0.01,21,mlp.down_proj,541,E_if,2409,5,per_checkpoint
offkd,2004,-9,0.025,21,mlp.down_proj,541,E_if,1995,5,per_checkpoint
offkd,1600,-10,0.05,21,mlp.down_proj,541,E_if,1590,5,per_checkpoint
offkd,1130,-10,0.1,21,mlp.down_proj,541,E_if,1120,5,per_checkpoint
offkd,602,-1,0.01,7,self_attn.q_proj,128,E_general,601,5,per_checkpoint
offkd,277,-1,0.025,7,self_attn.q_proj,128,E_general,276,5,per_checkpoint
offkd,104,-1,0.05,7,self_attn.q_proj,128,E_general,103,5,per_checkpoint
offkd,24,0,0.1,7,self_attn.q_proj,128,E_general,24,5,per_checkpoint
offkd,347,0,0.01,7,self_attn.k_proj,128,E_general,347,5,per_checkpoint
offkd,186,0,0.025,7,self_attn.k_proj,128,E_general,186,5,per_checkpoint
offkd,88,-1,0.05,7,self_attn.k_proj,128,E_general,87,5,per_checkpoint
offkd,29,0,0.1,7,self_attn.k_proj,128,E_general,29,5,per_checkpoint
offkd,769,0,0.01,7,self_attn.v_proj,128,E_general,769,5,per_checkpoint
offkd,619,0,0.025,7,self_attn.v_proj,128,E_general,619,5,per_checkpoint
offkd,479,0,0.05,7,self_attn.v_proj,128,E_general,479,5,per_checkpoint
offkd,323,0,0.1,7,self_attn.v_proj,128,E_general,323,5,per_checkpoint
offkd,1435,1,0.01,7,self_attn.o_proj,128,E_general,1436,5,per_checkpoint
offkd,1072,1,0.025,7,self_attn.o_proj,128,E_general,1073,5,per_checkpoint
offkd,784,1,0.05,7,self_attn.o_proj,128,E_general,785,5,per_checkpoint
offkd,501,1,0.1,7,self_attn.o_proj,128,E_general,502,5,per_checkpoint
offkd,1725,-1,0.01,7,mlp.gate_proj,128,E_general,1724,5,per_checkpoint
offkd,1115,-1,0.025,7,mlp.gate_proj,128,E_general,1114,5,per_checkpoint
offkd,635,-2,0.05,7,mlp.gate_proj,128,E_general,633,5,per_checkpoint
offkd,235,-1,0.1,7,mlp.gate_proj,128,E_general,234,5,per_checkpoint
offkd,2385,-1,0.01,7,mlp.up_proj,128,E_general,2384,5,per_checkpoint
offkd,1939,0,0.025,7,mlp.up_proj,128,E_general,1939,5,per_checkpoint
offkd,1506,0,0.05,7,mlp.up_proj,128,E_general,1506,5,per_checkpoint
offkd,1012,-1,0.1,7,mlp.up_proj,128,E_general,1011,5,per_checkpoint
offkd,2545,0,0.01,7,mlp.down_proj,128,E_general,2545,5,per_checkpoint
offkd,2208,0,0.025,7,mlp.down_proj,128,E_general,2208,5,per_checkpoint
offkd,1859,0,0.05,7,mlp.down_proj,128,E_general,1859,5,per_checkpoint
offkd,1428,0,0.1,7,mlp.down_proj,128,E_general,1428,5,per_checkpoint
offkd,692,-1,0.01,14,self_attn.q_proj,128,E_general,691,5,per_checkpoint
offkd,351,-1,0.025,14,self_attn.q_proj,128,E_general,350,5,per_checkpoint
offkd,156,0,0.05,14,self_attn.q_proj,128,E_general,156,5,per_checkpoint
offkd,50,-1,0.1,14,self_attn.q_proj,128,E_general,49,5,per_checkpoint
offkd,375,-1,0.01,14,self_attn.k_proj,128,E_general,374,5,per_checkpoint
offkd,212,-1,0.025,14,self_attn.k_proj,128,E_general,211,5,per_checkpoint
offkd,111,0,0.05,14,self_attn.k_proj,128,E_general,111,5,per_checkpoint
offkd,48,0,0.1,14,self_attn.k_proj,128,E_general,48,5,per_checkpoint
offkd,863,0,0.01,14,self_attn.v_proj,128,E_general,863,5,per_checkpoint
offkd,751,0,0.025,14,self_attn.v_proj,128,E_general,751,5,per_checkpoint
offkd,631,0,0.05,14,self_attn.v_proj,128,E_general,631,5,per_checkpoint
offkd,479,0,0.1,14,self_attn.v_proj,128,E_general,479,5,per_checkpoint
offkd,1584,0,0.01,14,self_attn.o_proj,128,E_general,1584,5,per_checkpoint
offkd,1239,0,0.025,14,self_attn.o_proj,128,E_general,1239,5,per_checkpoint
offkd,955,0,0.05,14,self_attn.o_proj,128,E_general,955,5,per_checkpoint
offkd,659,0,0.1,14,self_attn.o_proj,128,E_general,659,5,per_checkpoint
offkd,1400,0,0.01,14,mlp.gate_proj,128,E_general,1400,5,per_checkpoint
offkd,785,0,0.025,14,mlp.gate_proj,128,E_general,785,5,per_checkpoint
offkd,369,0,0.05,14,mlp.gate_proj,128,E_general,369,5,per_checkpoint
offkd,100,0,0.1,14,mlp.gate_proj,128,E_general,100,5,per_checkpoint
offkd,2315,0,0.01,14,mlp.up_proj,128,E_general,2315,5,per_checkpoint
offkd,1853,0,0.025,14,mlp.up_proj,128,E_general,1853,5,per_checkpoint
offkd,1413,0,0.05,14,mlp.up_proj,128,E_general,1413,5,per_checkpoint
offkd,924,0,0.1,14,mlp.up_proj,128,E_general,924,5,per_checkpoint
offkd,2529,0,0.01,14,mlp.down_proj,128,E_general,2529,5,per_checkpoint
offkd,2167,0,0.025,14,mlp.down_proj,128,E_general,2167,5,per_checkpoint
offkd,1802,0,0.05,14,mlp.down_proj,128,E_general,1802,5,per_checkpoint
offkd,1362,0,0.1,14,mlp.down_proj,128,E_general,1362,5,per_checkpoint
offkd,851,-3,0.01,21,self_attn.q_proj,128,E_general,848,5,per_checkpoint
offkd,444,-3,0.025,21,self_attn.q_proj,128,E_general,441,5,per_checkpoint
offkd,185,-2,0.05,21,self_attn.q_proj,128,E_general,183,5,per_checkpoint
offkd,40,-1,0.1,21,self_attn.q_proj,128,E_general,39,5,per_checkpoint
offkd,435,-1,0.01,21,self_attn.k_proj,128,E_general,434,5,per_checkpoint
offkd,253,-2,0.025,21,self_attn.k_proj,128,E_general,251,5,per_checkpoint
offkd,119,0,0.05,21,self_attn.k_proj,128,E_general,119,5,per_checkpoint
offkd,40,-1,0.1,21,self_attn.k_proj,128,E_general,39,5,per_checkpoint
offkd,813,0,0.01,21,self_attn.v_proj,128,E_general,813,5,per_checkpoint
offkd,689,-1,0.025,21,self_attn.v_proj,128,E_general,688,5,per_checkpoint
offkd,564,-1,0.05,21,self_attn.v_proj,128,E_general,563,5,per_checkpoint
offkd,413,0,0.1,21,self_attn.v_proj,128,E_general,413,5,per_checkpoint
offkd,1500,0,0.01,21,self_attn.o_proj,128,E_general,1500,5,per_checkpoint
offkd,1137,0,0.025,21,self_attn.o_proj,128,E_general,1137,5,per_checkpoint
offkd,844,0,0.05,21,self_attn.o_proj,128,E_general,844,5,per_checkpoint
offkd,548,1,0.1,21,self_attn.o_proj,128,E_general,549,5,per_checkpoint
offkd,1927,-4,0.01,21,mlp.gate_proj,128,E_general,1923,5,per_checkpoint
offkd,1362,-4,0.025,21,mlp.gate_proj,128,E_general,1358,5,per_checkpoint
offkd,887,-4,0.05,21,mlp.gate_proj,128,E_general,883,5,per_checkpoint
offkd,430,-3,0.1,21,mlp.gate_proj,128,E_general,427,5,per_checkpoint
offkd,2321,-1,0.01,21,mlp.up_proj,128,E_general,2320,5,per_checkpoint
offkd,1864,-2,0.025,21,mlp.up_proj,128,E_general,1862,5,per_checkpoint
offkd,1431,-2,0.05,21,mlp.up_proj,128,E_general,1429,5,per_checkpoint
offkd,951,-2,0.1,21,mlp.up_proj,128,E_general,949,5,per_checkpoint
offkd,2486,-1,0.01,21,mlp.down_proj,128,E_general,2485,5,per_checkpoint
offkd,2104,-2,0.025,21,mlp.down_proj,128,E_general,2102,5,per_checkpoint
offkd,1721,-2,0.05,21,mlp.down_proj,128,E_general,1719,5,per_checkpoint
offkd,1265,-1,0.1,21,mlp.down_proj,128,E_general,1264,5,per_checkpoint
offkd,203,-5,0.01,7,self_attn.q_proj,32,S_math,198,20,per_checkpoint
offkd,83,-3,0.025,7,self_attn.q_proj,32,S_math,80,20,per_checkpoint
offkd,32,-1,0.05,7,self_attn.q_proj,32,S_math,31,20,per_checkpoint
offkd,8,-1,0.1,7,self_attn.q_proj,32,S_math,7,20,per_checkpoint
offkd,151,-3,0.01,7,self_attn.k_proj,32,S_math,148,20,per_checkpoint
offkd,68,-2,0.025,7,self_attn.k_proj,32,S_math,66,20,per_checkpoint
offkd,29,-1,0.05,7,self_attn.k_proj,32,S_math,28,20,per_checkpoint
offkd,8,-1,0.1,7,self_attn.k_proj,32,S_math,7,20,per_checkpoint
offkd,492,-1,0.01,7,self_attn.v_proj,32,S_math,491,20,per_checkpoint
offkd,346,-2,0.025,7,self_attn.v_proj,32,S_math,344,20,per_checkpoint
offkd,240,-3,0.05,7,self_attn.v_proj,32,S_math,237,20,per_checkpoint
offkd,146,-3,0.1,7,self_attn.v_proj,32,S_math,143,20,per_checkpoint
offkd,623,-1,0.01,7,self_attn.o_proj,32,S_math,622,20,per_checkpoint
offkd,395,-3,0.025,7,self_attn.o_proj,32,S_math,392,20,per_checkpoint
offkd,250,-5,0.05,7,self_attn.o_proj,32,S_math,245,20,per_checkpoint
offkd,134,-5,0.1,7,self_attn.o_proj,32,S_math,129,20,per_checkpoint
offkd,580,-13,0.01,7,mlp.gate_proj,32,S_math,567,20,per_checkpoint
offkd,313,-17,0.025,7,mlp.gate_proj,32,S_math,296,20,per_checkpoint
offkd,157,-14,0.05,7,mlp.gate_proj,32,S_math,143,20,per_checkpoint
offkd,54,-7,0.1,7,mlp.gate_proj,32,S_math,47,20,per_checkpoint
offkd,978,8,0.01,7,mlp.up_proj,32,S_math,986,20,per_checkpoint
offkd,649,-2,0.025,7,mlp.up_proj,32,S_math,647,20,per_checkpoint
offkd,425,-7,0.05,7,mlp.up_proj,32,S_math,418,20,per_checkpoint
offkd,238,-10,0.1,7,mlp.up_proj,32,S_math,228,20,per_checkpoint
offkd,1221,19,0.01,7,mlp.down_proj,32,S_math,1240,20,per_checkpoint
offkd,866,8,0.025,7,mlp.down_proj,32,S_math,874,20,per_checkpoint
offkd,610,1,0.05,7,mlp.down_proj,32,S_math,611,20,per_checkpoint
offkd,377,-4,0.1,7,mlp.down_proj,32,S_math,373,20,per_checkpoint
offkd,295,-8,0.01,14,self_attn.q_proj,32,S_math,287,20,per_checkpoint
offkd,138,-5,0.025,14,self_attn.q_proj,32,S_math,133,20,per_checkpoint
offkd,65,-3,0.05,14,self_attn.q_proj,32,S_math,62,20,per_checkpoint
offkd,26,-1,0.1,14,self_attn.q_proj,32,S_math,25,20,per_checkpoint
offkd,186,-3,0.01,14,self_attn.k_proj,32,S_math,183,20,per_checkpoint
offkd,94,-1,0.025,14,self_attn.k_proj,32,S_math,93,20,per_checkpoint
offkd,49,0,0.05,14,self_attn.k_proj,32,S_math,49,20,per_checkpoint
offkd,19,-1,0.1,14,self_attn.k_proj,32,S_math,18,20,per_checkpoint
offkd,659,-2,0.01,14,self_attn.v_proj,32,S_math,657,20,per_checkpoint
offkd,498,-3,0.025,14,self_attn.v_proj,32,S_math,495,20,per_checkpoint
offkd,365,-2,0.05,14,self_attn.v_proj,32,S_math,363,20,per_checkpoint
offkd,237,-2,0.1,14,self_attn.v_proj,32,S_math,235,20,per_checkpoint
offkd,743,18,0.01,14,self_attn.o_proj,32,S_math,761,20,per_checkpoint
offkd,477,14,0.025,14,self_attn.o_proj,32,S_math,491,20,per_checkpoint
offkd,307,11,0.05,14,self_attn.o_proj,32,S_math,318,20,per_checkpoint
offkd,172,7,0.1,14,self_attn.o_proj,32,S_math,179,20,per_checkpoint
offkd,604,0,0.01,14,mlp.gate_proj,32,S_math,604,20,per_checkpoint
offkd,295,0,0.025,14,mlp.gate_proj,32,S_math,295,20,per_checkpoint
offkd,132,0,0.05,14,mlp.gate_proj,32,S_math,132,20,per_checkpoint
offkd,37,0,0.1,14,mlp.gate_proj,32,S_math,37,20,per_checkpoint
offkd,1193,1,0.01,14,mlp.up_proj,32,S_math,1194,20,per_checkpoint
offkd,783,-2,0.025,14,mlp.up_proj,32,S_math,781,20,per_checkpoint
offkd,505,-3,0.05,14,mlp.up_proj,32,S_math,502,20,per_checkpoint
offkd,275,-2,0.1,14,mlp.up_proj,32,S_math,273,20,per_checkpoint
offkd,1423,10,0.01,14,mlp.down_proj,32,S_math,1433,20,per_checkpoint
offkd,1011,5,0.025,14,mlp.down_proj,32,S_math,1016,20,per_checkpoint
offkd,711,4,0.05,14,mlp.down_proj,32,S_math,715,20,per_checkpoint
offkd,440,3,0.1,14,mlp.down_proj,32,S_math,443,20,per_checkpoint
offkd,261,-1,0.01,21,self_attn.q_proj,32,S_math,260,20,per_checkpoint
offkd,119,-1,0.025,21,self_attn.q_proj,32,S_math,118,20,per_checkpoint
offkd,53,-1,0.05,21,self_attn.q_proj,32,S_math,52,20,per_checkpoint
offkd,17,-1,0.1,21,self_attn.q_proj,32,S_math,16,20,per_checkpoint
offkd,166,1,0.01,21,self_attn.k_proj,32,S_math,167,20,per_checkpoint
offkd,75,1,0.025,21,self_attn.k_proj,32,S_math,76,20,per_checkpoint
offkd,35,0,0.05,21,self_attn.k_proj,32,S_math,35,20,per_checkpoint
offkd,12,0,0.1,21,self_attn.k_proj,32,S_math,12,20,per_checkpoint
offkd,554,-1,0.01,21,self_attn.v_proj,32,S_math,553,20,per_checkpoint
offkd,400,-1,0.025,21,self_attn.v_proj,32,S_math,399,20,per_checkpoint
offkd,285,-2,0.05,21,self_attn.v_proj,32,S_math,283,20,per_checkpoint
offkd,180,-1,0.1,21,self_attn.v_proj,32,S_math,179,20,per_checkpoint
offkd,588,22,0.01,21,self_attn.o_proj,32,S_math,610,20,per_checkpoint
offkd,379,17,0.025,21,self_attn.o_proj,32,S_math,396,20,per_checkpoint
offkd,247,12,0.05,21,self_attn.o_proj,32,S_math,259,20,per_checkpoint
offkd,143,7,0.1,21,self_attn.o_proj,32,S_math,150,20,per_checkpoint
offkd,796,-19,0.01,21,mlp.gate_proj,32,S_math,777,20,per_checkpoint
offkd,458,-16,0.025,21,mlp.gate_proj,32,S_math,442,20,per_checkpoint
offkd,254,-12,0.05,21,mlp.gate_proj,32,S_math,242,20,per_checkpoint
offkd,110,-8,0.1,21,mlp.gate_proj,32,S_math,102,20,per_checkpoint
offkd,1118,-5,0.01,21,mlp.up_proj,32,S_math,1113,20,per_checkpoint
offkd,730,-5,0.025,21,mlp.up_proj,32,S_math,725,20,per_checkpoint
offkd,473,-3,0.05,21,mlp.up_proj,32,S_math,470,20,per_checkpoint
offkd,263,-3,0.1,21,mlp.up_proj,32,S_math,260,20,per_checkpoint
offkd,1278,-3,0.01,21,mlp.down_proj,32,S_math,1275,20,per_checkpoint
offkd,883,-3,0.025,21,mlp.down_proj,32,S_math,880,20,per_checkpoint
offkd,607,-1,0.05,21,mlp.down_proj,32,S_math,606,20,per_checkpoint
offkd,367,-1,0.1,21,mlp.down_proj,32,S_math,366,20,per_checkpoint
offkd,321,-3,0.01,7,self_attn.q_proj,32,E_math,318,20,per_checkpoint
offkd,153,-2,0.025,7,self_attn.q_proj,32,E_math,151,20,per_checkpoint
offkd,65,-1,0.05,7,self_attn.q_proj,32,E_math,64,20,per_checkpoint
offkd,17,0,0.1,7,self_attn.q_proj,32,E_math,17,20,per_checkpoint
offkd,233,-2,0.01,7,self_attn.k_proj,32,E_math,231,20,per_checkpoint
offkd,120,-2,0.025,7,self_attn.k_proj,32,E_math,118,20,per_checkpoint
offkd,58,-1,0.05,7,self_attn.k_proj,32,E_math,57,20,per_checkpoint
offkd,20,0,0.1,7,self_attn.k_proj,32,E_math,20,20,per_checkpoint
offkd,554,-3,0.01,7,self_attn.v_proj,32,E_math,551,20,per_checkpoint
offkd,410,-3,0.025,7,self_attn.v_proj,32,E_math,407,20,per_checkpoint
offkd,296,-3,0.05,7,self_attn.v_proj,32,E_math,293,20,per_checkpoint
offkd,187,-2,0.1,7,self_attn.v_proj,32,E_math,185,20,per_checkpoint
offkd,715,-4,0.01,7,self_attn.o_proj,32,E_math,711,20,per_checkpoint
offkd,495,-3,0.025,7,self_attn.o_proj,32,E_math,492,20,per_checkpoint
offkd,341,-2,0.05,7,self_attn.o_proj,32,E_math,339,20,per_checkpoint
offkd,205,-1,0.1,7,self_attn.o_proj,32,E_math,204,20,per_checkpoint
offkd,707,-12,0.01,7,mlp.gate_proj,32,E_math,695,20,per_checkpoint
offkd,437,-12,0.025,7,mlp.gate_proj,32,E_math,425,20,per_checkpoint
offkd,249,-10,0.05,7,mlp.gate_proj,32,E_math,239,20,per_checkpoint
offkd,103,-6,0.1,7,mlp.gate_proj,32,E_math,97,20,per_checkpoint
offkd,1010,-6,0.01,7,mlp.up_proj,32,E_math,1004,20,per_checkpoint
offkd,747,-7,0.025,7,mlp.up_proj,32,E_math,740,20,per_checkpoint
offkd,536,-6,0.05,7,mlp.up_proj,32,E_math,530,20,per_checkpoint
offkd,331,-6,0.1,7,mlp.up_proj,32,E_math,325,20,per_checkpoint
offkd,1232,-4,0.01,7,mlp.down_proj,32,E_math,1228,20,per_checkpoint
offkd,969,-6,0.025,7,mlp.down_proj,32,E_math,963,20,per_checkpoint
offkd,752,-7,0.05,7,mlp.down_proj,32,E_math,745,20,per_checkpoint
offkd,526,-7,0.1,7,mlp.down_proj,32,E_math,519,20,per_checkpoint
offkd,391,-3,0.01,14,self_attn.q_proj,32,E_math,388,20,per_checkpoint
offkd,208,-2,0.025,14,self_attn.q_proj,32,E_math,206,20,per_checkpoint
offkd,103,-2,0.05,14,self_attn.q_proj,32,E_math,101,20,per_checkpoint
offkd,38,0,0.1,14,self_attn.q_proj,32,E_math,38,20,per_checkpoint
offkd,263,-1,0.01,14,self_attn.k_proj,32,E_math,262,20,per_checkpoint
offkd,150,0,0.025,14,self_attn.k_proj,32,E_math,150,20,per_checkpoint
offkd,84,-1,0.05,14,self_attn.k_proj,32,E_math,83,20,per_checkpoint
offkd,38,0,0.1,14,self_attn.k_proj,32,E_math,38,20,per_checkpoint
offkd,659,-1,0.01,14,self_attn.v_proj,32,E_math,658,20,per_checkpoint
offkd,517,-1,0.025,14,self_attn.v_proj,32,E_math,516,20,per_checkpoint
offkd,397,-1,0.05,14,self_attn.v_proj,32,E_math,396,20,per_checkpoint
offkd,273,0,0.1,14,self_attn.v_proj,32,E_math,273,20,per_checkpoint
offkd,848,2,0.01,14,self_attn.o_proj,32,E_math,850,20,per_checkpoint
offkd,618,2,0.025,14,self_attn.o_proj,32,E_math,620,20,per_checkpoint
offkd,447,3,0.05,14,self_attn.o_proj,32,E_math,450,20,per_checkpoint
offkd,289,2,0.1,14,self_attn.o_proj,32,E_math,291,20,per_checkpoint
offkd,588,-3,0.01,14,mlp.gate_proj,32,E_math,585,20,per_checkpoint
offkd,322,-2,0.025,14,mlp.gate_proj,32,E_math,320,20,per_checkpoint
offkd,158,-1,0.05,14,mlp.gate_proj,32,E_math,157,20,per_checkpoint
offkd,49,-1,0.1,14,mlp.gate_proj,32,E_math,48,20,per_checkpoint
offkd,1024,-4,0.01,14,mlp.up_proj,32,E_math,1020,20,per_checkpoint
offkd,752,-3,0.025,14,mlp.up_proj,32,E_math,749,20,per_checkpoint
offkd,535,-2,0.05,14,mlp.up_proj,32,E_math,533,20,per_checkpoint
offkd,326,-2,0.1,14,mlp.up_proj,32,E_math,324,20,per_checkpoint
offkd,1191,-3,0.01,14,mlp.down_proj,32,E_math,1188,20,per_checkpoint
offkd,928,-4,0.025,14,mlp.down_proj,32,E_math,924,20,per_checkpoint
offkd,711,-4,0.05,14,mlp.down_proj,32,E_math,707,20,per_checkpoint
offkd,489,-3,0.1,14,mlp.down_proj,32,E_math,486,20,per_checkpoint
offkd,396,-9,0.01,21,self_attn.q_proj,32,E_math,387,20,per_checkpoint
offkd,207,-6,0.025,21,self_attn.q_proj,32,E_math,201,20,per_checkpoint
offkd,97,-3,0.05,21,self_attn.q_proj,32,E_math,94,20,per_checkpoint
offkd,29,-2,0.1,21,self_attn.q_proj,32,E_math,27,20,per_checkpoint
offkd,274,-4,0.01,21,self_attn.k_proj,32,E_math,270,20,per_checkpoint
offkd,151,-3,0.025,21,self_attn.k_proj,32,E_math,148,20,per_checkpoint
