model,arm,checkpoint,probe_name,layer,module,epsilon,centered_state_rank,uncentered_state_rank,centered_minus_uncentered,spectrum_quantity,profile_source,checkpoint_weight_source,tail_at_r,tail_at_r_minus_1,margin_below,margin_above,two_sided_tail_margin,stable_rank,entropy_effective_rank,top1_energy_share,top10_energy_share,top32_energy_share,zero_probability_count,rank_spectrum_consistency,centered_state_rank_base,uncentered_state_rank_base,centered_absolute_contraction,centered_relative_contraction_module,uncentered_absolute_contraction,uncentered_relative_contraction_module
llama,offkd,20,E_ood,14,self_attn.k_proj,0.1,129,39,90,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09974862731249078,0.10054870369298297,0.0002513726875092298,0.0005487036929829603,0.0002513726875092298,7.807288435010119,87.27309276051723,0.12808544327832355,0.45455046225748186,0.6774228678236022,0,PASS,131.0,39.0,2.0,0.015267175572519083,0.0,0.0
llama,offkd,20,E_ood,14,self_attn.v_proj,0.01,855,847,8,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009970980904960602,0.010069263499009284,2.9019095039398146e-05,6.926349900928351e-05,2.9019095039398146e-05,16.848990817578176,340.5213363638053,0.059350735650987606,0.22239209732003765,0.36522061669641753,0,PASS,856.0,848.0,1.0,0.0011682242990654205,1.0,0.0011792452830188679
llama,offkd,20,E_ood,14,self_attn.v_proj,0.025,739,727,12,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024890175989636287,0.025052208787952817,0.00010982401036371478,5.220878795281561e-05,5.220878795281561e-05,16.848990817578176,340.5213363638053,0.059350735650987606,0.22239209732003765,0.36522061669641753,0,PASS,740.0,728.0,1.0,0.0013513513513513514,1.0,0.0013736263736263737
llama,offkd,20,E_ood,14,self_attn.v_proj,0.05,616,601,15,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.04997548244433103,0.05022717086900681,2.4517555668970847e-05,0.00022717086900680972,2.4517555668970847e-05,16.848990817578176,340.5213363638053,0.059350735650987606,0.22239209732003765,0.36522061669641753,0,PASS,618.0,602.0,2.0,0.003236245954692557,1.0,0.0016611295681063123
llama,offkd,20,E_ood,14,self_attn.v_proj,0.1,463,444,19,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.0998202141128444,0.10023448672744566,0.00017978588715560073,0.00023448672744565136,0.00017978588715560073,16.848990817578176,340.5213363638053,0.059350735650987606,0.22239209732003765,0.36522061669641753,0,PASS,465.0,446.0,2.0,0.004301075268817204,2.0,0.004484304932735426
llama,offkd,20,E_ood,14,self_attn.o_proj,0.01,1588,1557,31,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009979116347747386,0.010006209181186188,2.0883652252614085e-05,6.209181186187657e-06,6.209181186187657e-06,11.672545879755036,363.29489871634877,0.08567111325168647,0.2654563525136449,0.39500867888045843,0,PASS,1588.0,1556.0,0.0,0.0,-1.0,-0.0006426735218508997
llama,offkd,20,E_ood,14,self_attn.o_proj,0.025,1226,1191,35,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024988016132785347,0.025047961455945997,1.1983867214654387e-05,4.796145594599538e-05,1.1983867214654387e-05,11.672545879755036,363.29489871634877,0.08567111325168647,0.2654563525136449,0.39500867888045843,0,PASS,1226.0,1191.0,0.0,0.0,0.0,0.0
llama,offkd,20,E_ood,14,self_attn.o_proj,0.05,928,892,36,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.04997657510648512,0.05009026714129271,2.3424893514881195e-05,9.026714129270474e-05,2.3424893514881195e-05,11.672545879755036,363.29489871634877,0.08567111325168647,0.2654563525136449,0.39500867888045843,0,PASS,928.0,891.0,0.0,0.0,-1.0,-0.001122334455667789
llama,offkd,20,E_ood,14,self_attn.o_proj,0.1,623,587,36,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09981563297175998,0.10004513800731628,0.00018436702824002615,4.513800731627271e-05,4.513800731627271e-05,11.672545879755036,363.29489871634877,0.08567111325168647,0.2654563525136449,0.39500867888045843,0,PASS,622.0,586.0,-1.0,-0.001607717041800643,-1.0,-0.0017064846416382253
llama,offkd,20,E_ood,14,mlp.gate_proj,0.01,2102,1347,755,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009981583060391947,0.010001351631502526,1.8416939608053087e-05,1.3516315025257492e-06,1.3516315025257492e-06,8.905744730432854,239.18566031308964,0.11228707202697871,0.37301281939025316,0.526653378150895,0,PASS,2104.0,1352.0,2.0,0.0009505703422053232,5.0,0.0036982248520710057
llama,offkd,20,E_ood,14,mlp.gate_proj,0.025,1574,726,848,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024969650975143684,0.025008854588818602,3.0349024856317353e-05,8.854588818600628e-06,8.854588818600628e-06,8.905744730432854,239.18566031308964,0.11228707202697871,0.37301281939025316,0.526653378150895,0,PASS,1577.0,731.0,3.0,0.0019023462270133164,5.0,0.006839945280437756
llama,offkd,20,E_ood,14,mlp.gate_proj,0.05,1111,324,787,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.049942755968476006,0.05001583795596837,5.724403152399665e-05,1.583795596836468e-05,1.583795596836468e-05,8.905744730432854,239.18566031308964,0.11228707202697871,0.37301281939025316,0.526653378150895,0,PASS,1114.0,327.0,3.0,0.0026929982046678637,3.0,0.009174311926605505
llama,offkd,20,E_ood,14,mlp.gate_proj,0.1,646,81,565,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09990400508480755,0.10006160658574564,9.599491519245162e-05,6.160658574563826e-05,6.160658574563826e-05,8.905744730432854,239.18566031308964,0.11228707202697871,0.37301281939025316,0.526653378150895,0,PASS,649.0,83.0,3.0,0.004622496147919877,2.0,0.024096385542168676
llama,offkd,20,E_ood,14,mlp.up_proj,0.01,2346,2259,87,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009989358830152301,0.01001319626697465,1.0641169847698875e-05,1.3196266974649026e-05,1.0641169847698875e-05,12.90966363366226,445.160483300662,0.07746135208298346,0.2687003295344589,0.4075870076014754,0,PASS,2349.0,2263.0,3.0,0.001277139208173691,4.0,0.0017675651789659744
llama,offkd,20,E_ood,14,mlp.up_proj,0.025,1888,1770,118,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024982534780844848,0.02502576438526062,1.746521915515359e-05,2.5764385260619582e-05,1.746521915515359e-05,12.90966363366226,445.160483300662,0.07746135208298346,0.2687003295344589,0.4075870076014754,0,PASS,1891.0,1775.0,3.0,0.0015864621893178213,5.0,0.0028169014084507044
llama,offkd,20,E_ood,14,mlp.up_proj,0.05,1451,1314,137,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.04995263691074882,0.05002655558302539,4.736308925118449e-05,2.6555583025389407e-05,2.6555583025389407e-05,12.90966363366226,445.160483300662,0.07746135208298346,0.2687003295344589,0.4075870076014754,0,PASS,1454.0,1319.0,3.0,0.0020632737276478678,5.0,0.0037907505686125853
llama,offkd,20,E_ood,14,mlp.up_proj,0.1,963,821,142,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09989371877777993,0.10003297159625762,0.00010628122222007541,3.297159625761936e-05,3.297159625761936e-05,12.90966363366226,445.160483300662,0.07746135208298346,0.2687003295344589,0.4075870076014754,0,PASS,966.0,825.0,3.0,0.003105590062111801,4.0,0.0048484848484848485
llama,offkd,20,E_ood,14,mlp.down_proj,0.01,2473,2449,24,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009996622835093158,0.010025402246623905,3.377164906842242e-06,2.5402246623904348e-05,3.377164906842242e-06,20.457105582344422,812.1434710105387,0.04888277063315612,0.1811491291544581,0.2746890345419798,0,PASS,2475.0,2452.0,2.0,0.0008080808080808081,3.0,0.0012234910277324632
llama,offkd,20,E_ood,14,mlp.down_proj,0.025,2088,2054,34,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024977542744530408,0.02502804990897254,2.245725546959343e-05,2.804990897253834e-05,2.245725546959343e-05,20.457105582344422,812.1434710105387,0.04888277063315612,0.1811491291544581,0.2746890345419798,0,PASS,2091.0,2058.0,3.0,0.0014347202295552368,4.0,0.001943634596695821
llama,offkd,20,E_ood,14,mlp.down_proj,0.05,1706,1664,42,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.0499643602219653,0.05004698585173675,3.563977803470314e-05,4.698585173674996e-05,3.563977803470314e-05,20.457105582344422,812.1434710105387,0.04888277063315612,0.1811491291544581,0.2746890345419798,0,PASS,1709.0,1669.0,3.0,0.0017554125219426564,5.0,0.0029958058717795086
llama,offkd,20,E_ood,14,mlp.down_proj,0.1,1256,1208,48,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_ood.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09987186575499708,0.10001688594620159,0.0001281342450029227,1.6885946201583568e-05,1.6885946201583568e-05,20.457105582344422,812.1434710105387,0.04888277063315612,0.1811491291544581,0.2746890345419798,0,PASS,1259.0,1213.0,3.0,0.0023828435266084196,5.0,0.004122011541632316
llama,offkd,20,E_if,14,self_attn.q_proj,0.01,1095,621,474,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009977902172069862,0.010002479571379608,2.2097827930138078e-05,2.4795713796082336e-06,2.4795713796082336e-06,9.59153015490801,128.8884640270942,0.10425865152374018,0.41791428944722986,0.625131001373131,0,PASS,1105.0,630.0,10.0,0.00904977375565611,9.0,0.014285714285714285
llama,offkd,20,E_if,14,self_attn.q_proj,0.025,722,303,419,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.02498845439920098,0.025051440049933878,1.1545600799019867e-05,5.14400499338763e-05,1.1545600799019867e-05,9.59153015490801,128.8884640270942,0.10425865152374018,0.41791428944722986,0.625131001373131,0,PASS,731.0,309.0,9.0,0.012311901504787962,6.0,0.019417475728155338
llama,offkd,20,E_if,14,self_attn.q_proj,0.05,460,132,328,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.049912964396016925,0.05005509523533731,8.703560398307802e-05,5.50952353373102e-05,5.50952353373102e-05,9.59153015490801,128.8884640270942,0.10425865152374018,0.41791428944722986,0.625131001373131,0,PASS,467.0,135.0,7.0,0.014989293361884369,3.0,0.022222222222222223
llama,offkd,20,E_if,14,self_attn.q_proj,0.1,243,43,200,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09971780364025035,0.10009172993396385,0.00028219635974965906,9.172993396384943e-05,9.172993396384943e-05,9.59153015490801,128.8884640270942,0.10425865152374018,0.41791428944722986,0.625131001373131,0,PASS,248.0,44.0,5.0,0.020161290322580645,1.0,0.022727272727272728
llama,offkd,20,E_if,14,self_attn.k_proj,0.01,533,341,192,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009972508951033368,0.01002993134065579,2.7491048966632112e-05,2.9931340655790437e-05,2.7491048966632112e-05,8.885200299546293,93.77516640400809,0.11254670308907536,0.44825915318825743,0.6593731326545353,0,PASS,537.0,345.0,4.0,0.0074487895716946,4.0,0.011594202898550725
llama,offkd,20,E_if,14,self_attn.k_proj,0.025,369,186,183,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.02486965117814105,0.02500670549421754,0.0001303488218589513,6.705494217537633e-06,6.705494217537633e-06,8.885200299546293,93.77516640400809,0.11254670308907536,0.44825915318825743,0.6593731326545353,0,PASS,373.0,188.0,4.0,0.010723860589812333,2.0,0.010638297872340425
llama,offkd,20,E_if,14,self_attn.k_proj,0.05,246,97,149,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.04989823703626071,0.050196032393600626,0.000101762963739295,0.00019603239360062308,0.000101762963739295,8.885200299546293,93.77516640400809,0.11254670308907536,0.44825915318825743,0.6593731326545353,0,PASS,250.0,98.0,4.0,0.016,1.0,0.01020408163265306
llama,offkd,20,E_if,14,self_attn.k_proj,0.1,141,42,99,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09954552633220314,0.10030355912523435,0.00045447366779687026,0.0003035591252343456,0.0003035591252343456,8.885200299546293,93.77516640400809,0.11254670308907536,0.44825915318825743,0.6593731326545353,0,PASS,143.0,42.0,2.0,0.013986013986013986,0.0,0.0
llama,offkd,20,E_if,14,self_attn.v_proj,0.01,840,829,11,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009937683872814471,0.010030183380794333,6.231612718552923e-05,3.0183380794333164e-05,3.0183380794333164e-05,25.09391293422192,321.30510156064327,0.03985030164969793,0.215092861218621,0.38106798110644846,0,PASS,841.0,831.0,1.0,0.0011890606420927466,2.0,0.0024067388688327317
llama,offkd,20,E_if,14,self_attn.v_proj,0.025,717,701,16,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024903026767458928,0.02505742127675324,9.69732325410734e-05,5.7421276753240325e-05,5.7421276753240325e-05,25.09391293422192,321.30510156064327,0.03985030164969793,0.215092861218621,0.38106798110644846,0,PASS,719.0,703.0,2.0,0.0027816411682892906,2.0,0.002844950213371266
llama,offkd,20,E_if,14,self_attn.v_proj,0.05,588,568,20,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.04999432797789387,0.050235017352051964,5.6720221061346e-06,0.00023501735205196106,5.6720221061346e-06,25.09391293422192,321.30510156064327,0.03985030164969793,0.215092861218621,0.38106798110644846,0,PASS,591.0,571.0,3.0,0.005076142131979695,3.0,0.005253940455341506
llama,offkd,20,E_if,14,self_attn.v_proj,0.1,430,405,25,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09972123206519984,0.10012599308896585,0.00027876793480016704,0.0001259930889658395,0.0001259930889658395,25.09391293422192,321.30510156064327,0.03985030164969793,0.215092861218621,0.38106798110644846,0,PASS,433.0,408.0,3.0,0.006928406466512702,3.0,0.007352941176470588
llama,offkd,20,E_if,14,self_attn.o_proj,0.01,1558,1509,49,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009991976902209446,0.010020014950087239,8.023097790554531e-06,2.001495008723854e-05,8.023097790554531e-06,17.41250058346793,401.34754983737974,0.05743000525435369,0.23016787205948241,0.375892320464441,0,PASS,1559.0,1511.0,1.0,0.0006414368184733803,2.0,0.0013236267372600927
llama,offkd,20,E_if,14,self_attn.o_proj,0.025,1210,1154,56,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024960004112754865,0.02502226044605268,3.9995887245136e-05,2.2260446052677074e-05,2.2260446052677074e-05,17.41250058346793,401.34754983737974,0.05743000525435369,0.23016787205948241,0.375892320464441,0,PASS,1211.0,1157.0,1.0,0.0008257638315441783,3.0,0.0025929127052722557
llama,offkd,20,E_if,14,self_attn.o_proj,0.05,923,865,58,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.04993828302602758,0.05005639466622034,6.171697397241993e-05,5.639466622033712e-05,5.639466622033712e-05,17.41250058346793,401.34754983737974,0.05743000525435369,0.23016787205948241,0.375892320464441,0,PASS,925.0,868.0,2.0,0.002162162162162162,3.0,0.0034562211981566822
llama,offkd,20,E_if,14,self_attn.o_proj,0.1,626,568,58,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09997254778720475,0.10020707608842098,2.7452212795250897e-05,0.00020707608842097935,2.7452212795250897e-05,17.41250058346793,401.34754983737974,0.05743000525435369,0.23016787205948241,0.375892320464441,0,PASS,629.0,572.0,3.0,0.0047694753577106515,4.0,0.006993006993006993
llama,offkd,20,E_if,14,mlp.gate_proj,0.01,2004,1294,710,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009995271170362053,0.010014417201238619,4.728829637947601e-06,1.4417201238618726e-05,4.728829637947601e-06,12.264989466806027,243.2650192802633,0.08153288697934885,0.35291434745745726,0.5212066496618609,0,PASS,2010.0,1309.0,6.0,0.0029850746268656717,15.0,0.01145912910618793
llama,offkd,20,E_if,14,mlp.gate_proj,0.025,1468,696,772,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.024994236515788134,0.025033480564027225,5.763484211867426e-06,3.348056402722316e-05,5.763484211867426e-06,12.264989466806027,243.2650192802633,0.08153288697934885,0.35291434745745726,0.5212066496618609,0,PASS,1476.0,709.0,8.0,0.005420054200542005,13.0,0.018335684062059238
llama,offkd,20,E_if,14,mlp.gate_proj,0.05,1013,319,694,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.049967878279404854,0.05004338072349013,3.212172059514906e-05,4.338072349012456e-05,3.212172059514906e-05,12.264989466806027,243.2650192802633,0.08153288697934885,0.35291434745745726,0.5212066496618609,0,PASS,1020.0,328.0,7.0,0.006862745098039216,9.0,0.027439024390243903
llama,offkd,20,E_if,14,mlp.gate_proj,0.1,575,92,483,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09986565664226413,0.10003718829050093,0.0001343433577358777,3.718829050092243e-05,3.718829050092243e-05,12.264989466806027,243.2650192802633,0.08153288697934885,0.35291434745745726,0.5212066496618609,0,PASS,580.0,96.0,5.0,0.008620689655172414,4.0,0.041666666666666664
llama,offkd,20,E_if,14,mlp.up_proj,0.01,2274,2167,107,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.00999488992290442,0.010017644571116894,5.110077095580798e-06,1.7644571116894048e-05,5.110077095580798e-06,18.209826195197884,429.2280339840791,0.05491540607145993,0.25296812642059746,0.4128057245228097,0,PASS,2281.0,2178.0,7.0,0.003068829460762823,11.0,0.005050505050505051
llama,offkd,20,E_if,14,mlp.up_proj,0.025,1799,1657,142,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.02498893326736394,0.025030992393568433,1.1066732636060006e-05,3.0992393568431836e-05,1.1066732636060006e-05,18.209826195197884,429.2280339840791,0.05491540607145993,0.25296812642059746,0.4128057245228097,0,PASS,1809.0,1670.0,10.0,0.00552791597567717,13.0,0.007784431137724551
llama,offkd,20,E_if,14,mlp.up_proj,0.05,1354,1193,161,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.049946945381394076,0.05002014854325309,5.3054618605927195e-05,2.014854325308596e-05,2.014854325308596e-05,18.209826195197884,429.2280339840791,0.05491540607145993,0.25296812642059746,0.4128057245228097,0,PASS,1364.0,1207.0,10.0,0.007331378299120235,14.0,0.0115990057995029
llama,offkd,20,E_if,14,mlp.up_proj,0.1,869,709,160,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.09993319632080835,0.10007621794951557,6.680367919165153e-05,7.621794951556682e-05,6.680367919165153e-05,18.209826195197884,429.2280339840791,0.05491540607145993,0.25296812642059746,0.4128057245228097,0,PASS,878.0,722.0,9.0,0.010250569476082005,13.0,0.018005540166204988
llama,offkd,20,E_if,14,mlp.down_proj,0.01,2464,2424,40,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/offkd/step_020/E_if.pt,/root/autodl-tmp/cycle09_block3/llama_models/merged/offkd/step_020,0.009975495793626379,0.01000382816976662,2.4504206373621162e-05,3.828169766620024e-06,3.828169766620024e-06,38.49484020474974,850.2851262483739,0.02597750749661804,0.14688008644770598,0.25880931685344466,0,PASS,2473.0,2435.0,9.0,0.003639304488475536,11.0,0.004517453798767967
