analysis,formal_use_class,source_table,metric,metric_direction,module_filter,model,checkpoint,probe_name,module,epsilon,best_value,best_arms,opd_among_best,opd_strict_deepest,opd_tied_deepest,offline_strictly_deeper,opd_value,nearest_offline_value,opd_minus_nearest_offline_margin,arm_values_json
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,mlp.up_proj,0.1,14.864006489290716,opd,True,True,False,False,14.864006489290716,6.457068277867279,8.406938211423437,"{""offkd"": 1.8206811418702389, ""opd"": 14.864006489290716, ""seqkd"": -1.4493094866127765, ""sft"": 6.457068277867279}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.k_proj,0.01,0.093239991511556,opd,True,True,False,False,0.093239991511556,-0.087981635287198,0.181221626798754,"{""offkd"": -0.087981635287198, ""opd"": 0.093239991511556, ""seqkd"": -0.1275770787759089, ""sft"": -0.2923306638227476}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.k_proj,0.025,0.093239991511556,opd,True,True,False,False,0.093239991511556,-0.087981635287198,0.181221626798754,"{""offkd"": -0.087981635287198, ""opd"": 0.093239991511556, ""seqkd"": -0.1275770787759089, ""sft"": -0.2923306638227476}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.k_proj,0.05,0.093239991511556,opd,True,True,False,False,0.093239991511556,-0.087981635287198,0.181221626798754,"{""offkd"": -0.087981635287198, ""opd"": 0.093239991511556, ""seqkd"": -0.1275770787759089, ""sft"": -0.2923306638227476}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.k_proj,0.1,0.093239991511556,opd,True,True,False,False,0.093239991511556,-0.087981635287198,0.181221626798754,"{""offkd"": -0.087981635287198, ""opd"": 0.093239991511556, ""seqkd"": -0.1275770787759089, ""sft"": -0.2923306638227476}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.o_proj,0.01,25.639068290611878,opd,True,True,False,False,25.639068290611878,12.824757123792438,12.81431116681944,"{""offkd"": -1.6987705206382202, ""opd"": 25.639068290611878, ""seqkd"": -5.42430830412394, ""sft"": 12.824757123792438}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.o_proj,0.025,25.639068290611878,opd,True,True,False,False,25.639068290611878,12.824757123792438,12.81431116681944,"{""offkd"": -1.6987705206382202, ""opd"": 25.639068290611878, ""seqkd"": -5.42430830412394, ""sft"": 12.824757123792438}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.o_proj,0.05,25.639068290611878,opd,True,True,False,False,25.639068290611878,12.824757123792438,12.81431116681944,"{""offkd"": -1.6987705206382202, ""opd"": 25.639068290611878, ""seqkd"": -5.42430830412394, ""sft"": 12.824757123792438}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.o_proj,0.1,25.639068290611878,opd,True,True,False,False,25.639068290611878,12.824757123792438,12.81431116681944,"{""offkd"": -1.6987705206382202, ""opd"": 25.639068290611878, ""seqkd"": -5.42430830412394, ""sft"": 12.824757123792438}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.q_proj,0.01,0.1091645911375565,opd,True,True,False,False,0.1091645911375565,0.0292109684883303,0.0799536226492262,"{""offkd"": 0.0292109684883303, ""opd"": 0.1091645911375565, ""seqkd"": 0.0092979141718689, ""sft"": -0.0778938993739988}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.q_proj,0.025,0.1091645911375565,opd,True,True,False,False,0.1091645911375565,0.0292109684883303,0.0799536226492262,"{""offkd"": 0.0292109684883303, ""opd"": 0.1091645911375565, ""seqkd"": 0.0092979141718689, ""sft"": -0.0778938993739988}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.q_proj,0.05,0.1091645911375565,opd,True,True,False,False,0.1091645911375565,0.0292109684883303,0.0799536226492262,"{""offkd"": 0.0292109684883303, ""opd"": 0.1091645911375565, ""seqkd"": 0.0092979141718689, ""sft"": -0.0778938993739988}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.q_proj,0.1,0.1091645911375565,opd,True,True,False,False,0.1091645911375565,0.0292109684883303,0.0799536226492262,"{""offkd"": 0.0292109684883303, ""opd"": 0.1091645911375565, ""seqkd"": 0.0092979141718689, ""sft"": -0.0778938993739988}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.v_proj,0.01,11.541021922549646,opd,True,True,False,False,11.541021922549646,4.567760747543218,6.973261175006428,"{""offkd"": -0.2112135865012305, ""opd"": 11.541021922549646, ""seqkd"": -2.0474612959046112, ""sft"": 4.567760747543218}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.v_proj,0.025,11.541021922549646,opd,True,True,False,False,11.541021922549646,4.567760747543218,6.973261175006428,"{""offkd"": -0.2112135865012305, ""opd"": 11.541021922549646, ""seqkd"": -2.0474612959046112, ""sft"": 4.567760747543218}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.v_proj,0.05,11.541021922549646,opd,True,True,False,False,11.541021922549646,4.567760747543218,6.973261175006428,"{""offkd"": -0.2112135865012305, ""opd"": 11.541021922549646, ""seqkd"": -2.0474612959046112, ""sft"": 4.567760747543218}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_general,self_attn.v_proj,0.1,11.541021922549646,opd,True,True,False,False,11.541021922549646,4.567760747543218,6.973261175006428,"{""offkd"": -0.2112135865012305, ""opd"": 11.541021922549646, ""seqkd"": -2.0474612959046112, ""sft"": 4.567760747543218}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.down_proj,0.01,50.38362914259619,opd,True,True,False,False,50.38362914259619,34.8942699667424,15.489359175853792,"{""offkd"": 20.720537673088188, ""opd"": 50.38362914259619, ""seqkd"": 16.91983737773853, ""sft"": 34.8942699667424}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.down_proj,0.025,50.38362914259619,opd,True,True,False,False,50.38362914259619,34.8942699667424,15.489359175853792,"{""offkd"": 20.720537673088188, ""opd"": 50.38362914259619, ""seqkd"": 16.91983737773853, ""sft"": 34.8942699667424}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.down_proj,0.05,50.38362914259619,opd,True,True,False,False,50.38362914259619,34.8942699667424,15.489359175853792,"{""offkd"": 20.720537673088188, ""opd"": 50.38362914259619, ""seqkd"": 16.91983737773853, ""sft"": 34.8942699667424}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.down_proj,0.1,50.38362914259619,opd,True,True,False,False,50.38362914259619,34.8942699667424,15.489359175853792,"{""offkd"": 20.720537673088188, ""opd"": 50.38362914259619, ""seqkd"": 16.91983737773853, ""sft"": 34.8942699667424}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.gate_proj,0.01,0.7236286050309442,opd,True,True,False,False,0.7236286050309442,0.3824729284243062,0.341155676606638,"{""offkd"": 0.3824729284243062, ""opd"": 0.7236286050309442, ""seqkd"": 0.2839754944945376, ""sft"": 0.3538447999317267}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.gate_proj,0.025,0.7236286050309442,opd,True,True,False,False,0.7236286050309442,0.3824729284243062,0.341155676606638,"{""offkd"": 0.3824729284243062, ""opd"": 0.7236286050309442, ""seqkd"": 0.2839754944945376, ""sft"": 0.3538447999317267}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.gate_proj,0.05,0.7236286050309442,opd,True,True,False,False,0.7236286050309442,0.3824729284243062,0.341155676606638,"{""offkd"": 0.3824729284243062, ""opd"": 0.7236286050309442, ""seqkd"": 0.2839754944945376, ""sft"": 0.3538447999317267}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.gate_proj,0.1,0.7236286050309442,opd,True,True,False,False,0.7236286050309442,0.3824729284243062,0.341155676606638,"{""offkd"": 0.3824729284243062, ""opd"": 0.7236286050309442, ""seqkd"": 0.2839754944945376, ""sft"": 0.3538447999317267}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.up_proj,0.01,19.004373981306315,opd,True,True,False,False,19.004373981306315,11.003634199854275,8.00073978145204,"{""offkd"": 7.021295378238449, ""opd"": 19.004373981306315, ""seqkd"": 5.091745069626995, ""sft"": 11.003634199854275}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.up_proj,0.025,19.004373981306315,opd,True,True,False,False,19.004373981306315,11.003634199854275,8.00073978145204,"{""offkd"": 7.021295378238449, ""opd"": 19.004373981306315, ""seqkd"": 5.091745069626995, ""sft"": 11.003634199854275}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.up_proj,0.05,19.004373981306315,opd,True,True,False,False,19.004373981306315,11.003634199854275,8.00073978145204,"{""offkd"": 7.021295378238449, ""opd"": 19.004373981306315, ""seqkd"": 5.091745069626995, ""sft"": 11.003634199854275}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,mlp.up_proj,0.1,19.004373981306315,opd,True,True,False,False,19.004373981306315,11.003634199854275,8.00073978145204,"{""offkd"": 7.021295378238449, ""opd"": 19.004373981306315, ""seqkd"": 5.091745069626995, ""sft"": 11.003634199854275}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.k_proj,0.01,0.0192276811930032,opd,True,True,False,False,0.0192276811930032,-0.1244349442582422,0.1436626254512454,"{""offkd"": -0.1244349442582422, ""opd"": 0.0192276811930032, ""seqkd"": -0.1695222620557732, ""sft"": -0.2077758374887182}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.k_proj,0.025,0.0192276811930032,opd,True,True,False,False,0.0192276811930032,-0.1244349442582422,0.1436626254512454,"{""offkd"": -0.1244349442582422, ""opd"": 0.0192276811930032, ""seqkd"": -0.1695222620557732, ""sft"": -0.2077758374887182}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.k_proj,0.05,0.0192276811930032,opd,True,True,False,False,0.0192276811930032,-0.1244349442582422,0.1436626254512454,"{""offkd"": -0.1244349442582422, ""opd"": 0.0192276811930032, ""seqkd"": -0.1695222620557732, ""sft"": -0.2077758374887182}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.k_proj,0.1,0.0192276811930032,opd,True,True,False,False,0.0192276811930032,-0.1244349442582422,0.1436626254512454,"{""offkd"": -0.1244349442582422, ""opd"": 0.0192276811930032, ""seqkd"": -0.1695222620557732, ""sft"": -0.2077758374887182}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.o_proj,0.01,20.795589810845115,opd,True,True,False,False,20.795589810845115,15.19499994048391,5.600589870361205,"{""offkd"": 4.344479450477422, ""opd"": 20.795589810845115, ""seqkd"": 1.153048870054306, ""sft"": 15.19499994048391}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.o_proj,0.025,20.795589810845115,opd,True,True,False,False,20.795589810845115,15.19499994048391,5.600589870361205,"{""offkd"": 4.344479450477422, ""opd"": 20.795589810845115, ""seqkd"": 1.153048870054306, ""sft"": 15.19499994048391}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.o_proj,0.05,20.795589810845115,opd,True,True,False,False,20.795589810845115,15.19499994048391,5.600589870361205,"{""offkd"": 4.344479450477422, ""opd"": 20.795589810845115, ""seqkd"": 1.153048870054306, ""sft"": 15.19499994048391}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.o_proj,0.1,20.795589810845115,opd,True,True,False,False,20.795589810845115,15.19499994048391,5.600589870361205,"{""offkd"": 4.344479450477422, ""opd"": 20.795589810845115, ""seqkd"": 1.153048870054306, ""sft"": 15.19499994048391}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.q_proj,0.01,0.0969066570164987,opd,True,True,False,False,0.0969066570164987,0.0198553748453189,0.07705128217117979,"{""offkd"": 0.0056408838749293, ""opd"": 0.0969066570164987, ""seqkd"": -0.0186596771938756, ""sft"": 0.0198553748453189}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.q_proj,0.025,0.0969066570164987,opd,True,True,False,False,0.0969066570164987,0.0198553748453189,0.07705128217117979,"{""offkd"": 0.0056408838749293, ""opd"": 0.0969066570164987, ""seqkd"": -0.0186596771938756, ""sft"": 0.0198553748453189}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.q_proj,0.05,0.0969066570164987,opd,True,True,False,False,0.0969066570164987,0.0198553748453189,0.07705128217117979,"{""offkd"": 0.0056408838749293, ""opd"": 0.0969066570164987, ""seqkd"": -0.0186596771938756, ""sft"": 0.0198553748453189}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.q_proj,0.1,0.0969066570164987,opd,True,True,False,False,0.0969066570164987,0.0198553748453189,0.07705128217117979,"{""offkd"": 0.0056408838749293, ""opd"": 0.0969066570164987, ""seqkd"": -0.0186596771938756, ""sft"": 0.0198553748453189}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.v_proj,0.01,16.353286497391196,opd,True,True,False,False,16.353286497391196,7.793780013069522,8.559506484321673,"{""offkd"": 2.825517839026759, ""opd"": 16.353286497391196, ""seqkd"": 1.2609252021117072, ""sft"": 7.793780013069522}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.v_proj,0.025,16.353286497391196,opd,True,True,False,False,16.353286497391196,7.793780013069522,8.559506484321673,"{""offkd"": 2.825517839026759, ""opd"": 16.353286497391196, ""seqkd"": 1.2609252021117072, ""sft"": 7.793780013069522}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.v_proj,0.05,16.353286497391196,opd,True,True,False,False,16.353286497391196,7.793780013069522,8.559506484321673,"{""offkd"": 2.825517839026759, ""opd"": 16.353286497391196, ""seqkd"": 1.2609252021117072, ""sft"": 7.793780013069522}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_if,self_attn.v_proj,0.1,16.353286497391196,opd,True,True,False,False,16.353286497391196,7.793780013069522,8.559506484321673,"{""offkd"": 2.825517839026759, ""opd"": 16.353286497391196, ""seqkd"": 1.2609252021117072, ""sft"": 7.793780013069522}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.down_proj,0.01,19.549101858456996,opd,True,True,False,False,19.549101858456996,17.778337601163344,1.7707642572936528,"{""offkd"": 10.017987981626618, ""opd"": 19.549101858456996, ""seqkd"": 8.629371059007042, ""sft"": 17.778337601163344}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.down_proj,0.025,19.549101858456996,opd,True,True,False,False,19.549101858456996,17.778337601163344,1.7707642572936528,"{""offkd"": 10.017987981626618, ""opd"": 19.549101858456996, ""seqkd"": 8.629371059007042, ""sft"": 17.778337601163344}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.down_proj,0.05,19.549101858456996,opd,True,True,False,False,19.549101858456996,17.778337601163344,1.7707642572936528,"{""offkd"": 10.017987981626618, ""opd"": 19.549101858456996, ""seqkd"": 8.629371059007042, ""sft"": 17.778337601163344}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.down_proj,0.1,19.549101858456996,opd,True,True,False,False,19.549101858456996,17.778337601163344,1.7707642572936528,"{""offkd"": 10.017987981626618, ""opd"": 19.549101858456996, ""seqkd"": 8.629371059007042, ""sft"": 17.778337601163344}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.gate_proj,0.01,0.365676196161913,opd,True,True,False,False,0.365676196161913,0.245063090889988,0.12061310527192498,"{""offkd"": 0.2300622025495124, ""opd"": 0.365676196161913, ""seqkd"": 0.1869519458421535, ""sft"": 0.245063090889988}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.gate_proj,0.025,0.365676196161913,opd,True,True,False,False,0.365676196161913,0.245063090889988,0.12061310527192498,"{""offkd"": 0.2300622025495124, ""opd"": 0.365676196161913, ""seqkd"": 0.1869519458421535, ""sft"": 0.245063090889988}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.gate_proj,0.05,0.365676196161913,opd,True,True,False,False,0.365676196161913,0.245063090889988,0.12061310527192498,"{""offkd"": 0.2300622025495124, ""opd"": 0.365676196161913, ""seqkd"": 0.1869519458421535, ""sft"": 0.245063090889988}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.gate_proj,0.1,0.365676196161913,opd,True,True,False,False,0.365676196161913,0.245063090889988,0.12061310527192498,"{""offkd"": 0.2300622025495124, ""opd"": 0.365676196161913, ""seqkd"": 0.1869519458421535, ""sft"": 0.245063090889988}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.up_proj,0.01,8.321144650356743,opd,True,True,False,False,8.321144650356743,6.129400966434758,2.1917436839219846,"{""offkd"": 3.346276654139757, ""opd"": 8.321144650356743, ""seqkd"": 2.391872378269511, ""sft"": 6.129400966434758}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.up_proj,0.025,8.321144650356743,opd,True,True,False,False,8.321144650356743,6.129400966434758,2.1917436839219846,"{""offkd"": 3.346276654139757, ""opd"": 8.321144650356743, ""seqkd"": 2.391872378269511, ""sft"": 6.129400966434758}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.up_proj,0.05,8.321144650356743,opd,True,True,False,False,8.321144650356743,6.129400966434758,2.1917436839219846,"{""offkd"": 3.346276654139757, ""opd"": 8.321144650356743, ""seqkd"": 2.391872378269511, ""sft"": 6.129400966434758}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,mlp.up_proj,0.1,8.321144650356743,opd,True,True,False,False,8.321144650356743,6.129400966434758,2.1917436839219846,"{""offkd"": 3.346276654139757, ""opd"": 8.321144650356743, ""seqkd"": 2.391872378269511, ""sft"": 6.129400966434758}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,self_attn.k_proj,0.01,-0.0643287000970982,opd,True,True,False,False,-0.0643287000970982,-0.1627289848023938,0.09840028470529562,"{""offkd"": -0.2576143122732457, ""opd"": -0.0643287000970982, ""seqkd"": -0.2812283101629322, ""sft"": -0.1627289848023938}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,self_attn.k_proj,0.025,-0.0643287000970982,opd,True,True,False,False,-0.0643287000970982,-0.1627289848023938,0.09840028470529562,"{""offkd"": -0.2576143122732457, ""opd"": -0.0643287000970982, ""seqkd"": -0.2812283101629322, ""sft"": -0.1627289848023938}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,self_attn.k_proj,0.05,-0.0643287000970982,opd,True,True,False,False,-0.0643287000970982,-0.1627289848023938,0.09840028470529562,"{""offkd"": -0.2576143122732457, ""opd"": -0.0643287000970982, ""seqkd"": -0.2812283101629322, ""sft"": -0.1627289848023938}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,self_attn.k_proj,0.1,-0.0643287000970982,opd,True,True,False,False,-0.0643287000970982,-0.1627289848023938,0.09840028470529562,"{""offkd"": -0.2576143122732457, ""opd"": -0.0643287000970982, ""seqkd"": -0.2812283101629322, ""sft"": -0.1627289848023938}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,self_attn.o_proj,0.01,17.142505019466967,opd,True,True,False,False,17.142505019466967,9.664218438476098,7.4782865809908685,"{""offkd"": -1.9578949545039563, ""opd"": 17.142505019466967, ""seqkd"": -4.033667702982825, ""sft"": 9.664218438476098}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,self_attn.o_proj,0.025,17.142505019466967,opd,True,True,False,False,17.142505019466967,9.664218438476098,7.4782865809908685,"{""offkd"": -1.9578949545039563, ""opd"": 17.142505019466967, ""seqkd"": -4.033667702982825, ""sft"": 9.664218438476098}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,self_attn.o_proj,0.05,17.142505019466967,opd,True,True,False,False,17.142505019466967,9.664218438476098,7.4782865809908685,"{""offkd"": -1.9578949545039563, ""opd"": 17.142505019466967, ""seqkd"": -4.033667702982825, ""sft"": 9.664218438476098}"
uncentered_entropy_effective_rank,formal_rr2s_llama_state_spectrum,RR2S_llama_state_spectrum_module.csv,entropy_effective_rank_contraction,max_is_deepest,all,llama,80,E_math,self_attn.o_proj,0.1,17.142505019466967,opd,True,True,False,False,17.142505019466967,9.664218438476098,7.4782865809908685,"{""offkd"": -1.9578949545039563, ""opd"": 17.142505019466967, ""seqkd"": -4.033667702982825, ""sft"": 9.664218438476098}"
